0.95438 1.56250 -2.82094 1.56250 2.89961 -2.88215 
1.00000 0.00000 0.00000 1.00000 2.90221 0 
1.50000 0.00000 0.00000 1.50000 3.6037 0 
1.56250 0.00000 0.00000 1.56250 3.70204 0 
1.56250 0.00000 0.00000 1.56250 3.70204 0 
0.66742 0.40000 -2.09621 1.08195 2.43698 -2.87269 
0.95602 0.00000 0.00000 1.05523 2.82005 0 
1.12893 0.40000 -2.32697 1.00000 3.22506 -2.20492 
1.09701 0.40000 -2.31100 1.56250 3.12247 -2.30768 
1.58837 0.00000 0.00000 1.01657 3.81515 0 
1.08893 0.00000 0.00000 1.07226 3.03112 0 
0.64039 0.00000 0.00000 1.35410 2.2523 0 
1.02579 0.40000 -2.27539 1.18933 3.03546 -2.35126 
0.51494 0.40000 -2.01997 1.08827 2.16543 -3.20719 
0.71480 0.00000 0.00000 1.35708 2.37013 0 
0.69733 0.00000 0.00000 1.01475 2.38847 0 
0.54902 0.00000 0.00000 1.00017 2.12575 0 
0.94005 0.00000 0.00000 1.00000 2.80214 0 
1.12615 0.40000 -2.32558 1.00618 3.24466 -2.19203 
1.53014 0.40000 -2.52757 1.00652 3.85151 -1.86654 
1.09390 0.40000 -2.30945 1.00238 3.18383 -2.22933 
0.78022 0.40000 -2.15261 1.56250 2.59852 -2.75692 
0.42565 0.40000 -1.97533 1.00912 1.99246 -3.45363 
0.98856 0.00000 0.00000 1.00001 2.88085 0 
0.95405 0.40000 -2.23952 1.01967 2.93618 -2.40986 
0.62807 0.40000 -2.07654 1.56250 2.33417 -3.0514 
0.75444 0.00000 0.00000 1.20592 2.45643 0 
0.73527 0.00000 0.00000 1.00000 2.45899 0 
0.49642 0.40000 -2.01071 1.07433 2.12888 -3.25832 
0.66995 0.00000 0.00000 1.56250 2.28319 0 
0.83821 0.40000 -2.18161 1.04437 2.75969 -2.55201 
0.48666 0.40000 -2.00583 1.00002 2.12088 -3.25463 
1.01513 0.00000 0.00000 1.00000 2.9264 0 
0.60256 0.00000 0.00000 1.56250 2.16154 0 
0.65155 0.40000 -2.08827 1.08090 2.42292 -2.88843 
0.66239 0.40000 -2.09369 1.00000 2.45641 -2.83815 
0.89944 0.40000 -2.21222 1.00008 2.8694 -2.45696 
0.63621 0.00000 0.00000 1.02875 2.2793 0 
0.65010 0.40000 -2.08755 1.00268 2.43011 -2.86823 
0.77200 0.00000 0.00000 1.03895 2.51276 0 
0.91392 0.40000 -2.21946 1.00118 2.89369 -2.43955 
0.95284 0.40000 -2.23892 1.10900 2.9363 -2.41453 
1.12962 0.40000 -2.32731 1.52215 3.17919 -2.26846 
0.79152 0.00000 0.00000 1.31918 2.51421 0 
1.00434 0.40000 -2.26467 1.56250 2.96933 -2.4243 
2.20000 0.40000 -2.86250 1.00003 4.86674 -1.49613 
0.43346 0.40000 -1.97923 1.00007 2.01026 -3.42341 
1.19017 0.40000 -2.35759 1.00486 3.34746 -2.12882 
0.89923 0.00000 0.00000 1.05453 2.72636 0 
1.11529 0.40000 -2.32015 1.00000 3.226 -2.20178 
0.40868 0.40000 -1.96684 1.56250 1.90026 -3.72228 
2.20000 0.40000 -2.86250 1.00259 4.86623 -1.49636 
0.66760 0.00000 0.00000 1.00036 2.33859 0 
1.22395 0.40000 -2.37447 1.00716 3.37281 -2.11574 
1.33484 0.40000 -2.42992 1.02067 3.54973 -2.01944 
0.59100 0.00000 0.00000 1.05367 2.19404 0 
2.02330 0.40000 -2.77415 1.56250 4.5256 -1.62126 
2.13476 0.40000 -2.82988 1.03999 4.74857 -1.53349 
1.14360 0.40000 -2.33430 1.00716 3.27375 -2.17343 
1.01869 0.40000 -2.27185 1.00222 3.06449 -2.31145 
1.02588 0.40000 -2.27544 1.56250 3.00393 -2.39769 
1.07811 0.00000 0.00000 1.02218 3.02158 0 
0.58483 0.40000 -2.05491 1.05517 2.30276 -3.02497 
0.66766 0.00000 0.00000 1.00001 2.34224 0 
