0.31670 0.52791 0.64584 3.68859 
0.72270 0.16896 0.57245 8.68096 
0.30882 0.21689 0.50236 3.90094 
0.49257 0.39682 0.51419 5.81077 
0.37359 0.72270 0.49283 4.3167 
0.32474 0.69645 0.72270 3.69184 
0.15983 0.25938 0.52236 2.04938 
0.17059 0.52878 0.48517 2.05547 
0.21052 0.53179 0.70016 2.46211 
0.72270 0.72270 0.18814 8.54346 
0.17019 0.15114 0.72270 2.26296 
0.72270 0.56872 0.72270 8.09736 
0.72270 0.53875 0.26696 8.49758 
0.18540 0.64997 0.36639 2.25058 
0.19765 0.37209 0.60975 2.4013 
0.72270 0.66846 0.72270 8.03209 
0.46563 0.60361 0.44788 5.42127 
0.72270 0.56564 0.22455 8.55248 
0.72270 0.71520 0.33330 8.30995 
0.38530 0.63660 0.71161 4.38581 
0.18536 0.72270 0.65850 2.13815 
0.27997 0.72270 0.71997 3.18743 
0.15749 0.56025 0.31418 1.9664 
0.72270 0.61598 0.31062 8.38427 
0.19482 0.72270 0.42643 2.31547 
0.72270 0.54981 0.50646 8.23569 
0.32521 0.71438 0.72270 3.69157 
0.26472 0.22275 0.66665 3.30753 
0.38025 0.71746 0.41824 4.43993 
0.72270 0.72270 0.33018 8.3072 
0.72270 0.63286 0.72270 8.0528 
0.26465 0.72270 0.46029 3.1055 
0.17772 0.72270 0.72270 2.03868 
0.67160 0.72270 0.45808 7.62523 
0.36260 0.72270 0.35434 4.28591 
0.72270 0.72270 0.42574 8.20089 
0.67637 0.60080 0.72270 7.57739 
0.39447 0.72270 0.26597 4.73993 
0.26701 0.54750 0.54334 3.14924 
0.17276 0.16463 0.26150 2.4637 
0.15289 0.31151 0.36474 1.98507 
0.45770 0.70345 0.62354 5.19247 
0.72270 0.72270 0.40230 8.22622 
0.20825 0.72270 0.66280 2.39549 
0.42309 0.72270 0.53497 4.84744 
0.72270 0.69594 0.24997 8.43245 
0.60168 0.29052 0.57240 7.10907 
0.72270 0.55078 0.57286 8.18803 
0.19616 0.50608 0.24591 2.51312 
0.46883 0.37257 0.60620 5.51555 
0.18276 0.19149 0.22671 2.58535 
0.72270 0.40835 0.63521 8.26374 
0.72270 0.48336 0.17980 8.71481 
0.72270 0.66682 0.38060 8.273 
0.65506 0.72270 0.62614 7.3319 
0.36512 0.72270 0.15291 4.5982 
0.23218 0.23413 0.72270 2.89514 
0.26187 0.20992 0.72270 3.27861 
0.72270 0.66160 0.25305 8.44303 
0.72270 0.32889 0.69966 8.3151 
0.72270 0.16389 0.71561 8.606 
0.72270 0.72270 0.25594 8.41033 
0.32075 0.64508 0.16854 4.06642 
0.43701 0.27608 0.72270 5.21577 
0.15887 0.15525 0.72270 2.11617 
0.72270 0.55868 0.40688 8.31258 
0.20390 0.49692 0.54793 2.43681 
0.14691 0.72270 0.42409 1.75817 
0.42018 0.72270 0.28679 5.0063 
0.72270 0.50322 0.59372 8.21157 
0.16874 0.15715 0.72270 2.23674 
0.21848 0.31751 0.57184 2.69282 
0.72270 0.34962 0.72270 8.27864 
0.25339 0.66705 0.72270 2.90356 
0.14398 0.70333 0.72270 1.65961 
0.72270 0.72270 0.44020 8.18726 
0.37080 0.67728 0.45713 4.32317 
0.22655 0.15766 0.72270 2.93967 
0.36347 0.14035 0.50223 4.7153 
0.22996 0.43964 0.49299 2.78388 
0.32028 0.30777 0.55025 3.90297 
0.26733 0.14521 0.72270 3.4614 
0.72270 0.65767 0.25795 8.43745 
0.72270 0.43178 0.22307 8.66844 
0.72270 0.51148 0.23903 8.57387 
0.18411 0.38711 0.66973 2.2214 
0.47650 0.29278 0.72270 5.63604 
0.72270 0.72270 0.72263 8.00376 
0.57848 0.47643 0.56362 6.67274 
0.23128 0.32655 0.14287 3.20407 
0.27348 0.44248 0.50006 3.2868 
0.54112 0.37015 0.28188 6.58702 
0.16959 0.19437 0.72270 2.18744 
0.72270 0.72270 0.72270 8.00581 
0.21436 0.68620 0.72270 2.46028 
0.22512 0.72270 0.30242 2.74348 
0.72270 0.30483 0.48521 8.48797 
0.23240 0.72270 0.72270 2.6544 
0.21625 0.39674 0.41569 2.67782 
0.37154 0.67525 0.50865 4.30377 
0.22324 0.54368 0.72270 2.59869 
0.72270 0.72270 0.53855 8.11291 
0.16281 0.26749 0.38861 2.13061 
0.72270 0.36277 0.30235 8.60158 
0.72270 0.59104 0.53901 8.18404 
0.72270 0.23305 0.56986 8.5354 
0.39699 0.72270 0.29658 4.73088 
