3.162760  2.198610  0.008309  
2.000000  1.959980  0.007298  
2.000000  13.652920  0.014772  
3.166500  12.902960  0.018816  
4.754990  7.922500  0.015724  
3.162760  0.466800  0.006173  
2.073360  1.092600  0.006611  
2.000000  10.896540  0.012159  
2.000000  12.892270  0.013230  
2.000000  1.712410  0.007113  
2.000000  0.930130  0.006378  
4.754990  11.064010  0.021899  
2.297650  3.352720  0.008580  
3.162760  5.340320  0.010932  
2.000000  2.352760  0.007599  
2.297650  9.053740  0.011751  
4.754990  11.535340  0.022552  
2.073360  3.437110  0.008171  
2.000000  5.729450  0.009421  
2.297650  5.392460  0.009868  
2.000000  2.236220  0.007393  
2.073360  2.346560  0.007703  
2.000000  0.949590  0.006396  
2.000000  0.413390  0.005539  
2.525360  8.773640  0.011982  
2.000000  0.416320  0.005547  
2.000000  5.099520  0.009266  
2.525360  10.258190  0.012961  
2.000000  1.466450  0.006943  
2.073360  5.653720  0.009541  
2.000000  3.005370  0.008071  
2.297650  1.448260  0.007073  
2.525360  5.480760  0.010210  
3.166500  3.130050  0.009521  
2.000000  7.763820  0.010442  
2.000000  0.417630  0.005553  
2.000000  13.874730  0.014855  
3.166500  8.043300  0.012676  
2.000000  0.910350  0.006351  
2.000000  11.217540  0.012299  
2.000000  2.359600  0.007600  
2.000000  1.478130  0.006949  
2.000000  7.917460  0.010496  
2.000000  1.032410  0.006509  
2.525360  3.191740  0.008742  
2.000000  3.341800  0.008109  
2.000000  5.160350  0.009278  
3.166500  1.045040  0.007070  
2.000000  1.668610  0.007130  
3.166500  0.467620  0.006156  
4.754990  2.087710  0.009141  
4.754990  0.483770  0.006620  
3.162760  12.853070  0.018718  
3.166500  1.459350  0.007510  
2.000000  0.468650  0.005663  
2.000000  0.470360  0.005665  
2.000000  1.431110  0.006900  
2.000000  1.919790  0.007267  
4.754990  5.052350  0.013072  
2.073360  1.488360  0.007060  
3.162760  9.633430  0.014118  
2.073360  10.836130  0.012107  
2.000000  11.245450  0.012307  
2.525360  11.946100  0.013981  
3.166500  11.385090  0.015418  
4.754990  3.399810  0.010916  
2.000000  7.924220  0.010501  
2.000000  13.431660  0.014626  
2.073360  0.404370  0.005554  
2.525360  1.513160  0.007243  
2.000000  3.266210  0.008053  
3.162760  8.848570  0.013449  
2.525360  1.063070  0.006720  
3.166500  1.944880  0.008153  
2.073360  12.468120  0.013101  
2.000000  5.218190  0.009383  
2.000000  12.025530  0.012727  
2.000000  0.965280  0.006432  
2.000000  8.148920  0.010590  
2.297650  0.418110  0.005681  
2.525360  2.171350  0.007857  
2.000000  8.342800  0.010715  
2.000000  1.588020  0.007069  
2.297650  2.030110  0.007497  
2.297650  13.001700  0.015539  
4.754990  1.708150  0.008640  
2.000000  3.510300  0.008135  
2.000000  10.210940  0.011597  
4.754990  0.966170  0.007541  
2.000000  3.360050  0.008031  
2.000000  1.085310  0.006567  
2.000000  11.570450  0.012510  
3.162760  1.704150  0.007879  
2.000000  0.490760  0.005738  
2.000000  11.272250  0.012328  
3.162760  0.969330  0.006963  
3.162760  3.411380  0.009531  
2.000000  10.796100  0.012065  
2.000000  5.307690  0.009395  
2.000000  8.747720  0.010887  
2.297650  11.814320  0.013279  
2.073360  7.622780  0.010265  
2.000000  1.998000  0.007333  
3.166500  5.555030  0.011265  
2.297650  1.064230  0.006683  
2.525360  0.428400  0.005796  
2.000000  5.804680  0.009556  
2.000000  3.434720  0.008102  
