0.41992 0.16000 -0.52934 0.39585 0.79762 0.24007 -0.10860 0.53863 -0.82448 0.26516 0.49814 0.16000 -0.37489 0.18273 -0.92547 0.16000 0.24019 33.1262 -0.791766 -0.316798 -3.79519 -0.108646 -0.979988 -1.29485 -0.0028522 -2.51033 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 22.1494 0 0 -4.583 0 0 -4.33917 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 14.5724 0 0 -4.0977 0 0 -3.58831 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 14.5765 0 0 -4.09618 0 0 -3.58507 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 15.1028 0 0 -4.22844 0 0 -3.84044 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 15.1025 0 0 -4.22867 0 0 -3.84024 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 10.5629 0 0 -3.26861 0 0 -2.39171 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 10.5629 0 0 -3.26861 0 0 -2.39172 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 11.0167 0 0 -3.53939 0 0 -2.98518 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 11.0172 0 0 -3.53932 0 0 -2.98481 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 8.72878 0 0 -2.12514 0 0 -1.07099 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 8.72732 0 0 -2.12581 0 0 -1.07282 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 8.89705 0 0 -2.34972 0 0 -1.74152 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 8.8972 0 0 -2.34977 0 0 -1.74164 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 23.1456 -1.42208 0 -4.05386 0 0 -3.91126 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 14.9677 -1.51905 0 -3.40526 0 0 -2.95615 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 14.962 0 -1.51955 -3.40645 0 0 -2.95489 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 16.2215 -2.22147 0 -3.69857 0 0 -2.705 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 16.2139 0 -2.22262 -3.70016 0 0 -2.7064 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 11.7227 -3.43763 0 -1.78243 0 0 -1.05939 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 11.7228 0 -3.43756 -1.78239 0 0 -1.05861 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 12.8172 -3.72553 0 -2.79979 0 0 -1.00013 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 12.8157 0 -3.72556 -2.80034 0 0 -0.999576 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 11.2967 -4.79443 0 -0.749731 0 0 -0.199006 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 11.2975 0 -4.79375 -0.750163 0 0 -0.199105 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 11.6539 -4.73614 0 -1.56277 0 0 -0.368938 0 0 
0.16000 0.00000 0.00000 0.16000 0.41000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 11.6531 0 -4.73592 -1.56273 0 0 -0.368422 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 24.1343 -1.34598 -1.34594 -3.5781 0 0 -3.52098 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 17.1718 -1.29345 -2.81594 -2.64832 0 0 -2.44352 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 17.1723 -2.8158 -1.29244 -2.64827 0 0 -2.44331 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 17.2104 -2.07923 -1.99139 -2.66793 0 0 -2.46674 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 17.2104 -1.99135 -2.07924 -2.66788 0 0 -2.46672 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 14.3491 -2.73213 -3.67218 -1.18783 0 0 -0.802649 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 14.3499 -3.67258 -2.732 -1.18778 0 0 -0.802597 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 14.3529 -3.2736 -3.08564 -1.21226 0 0 -0.853921 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 14.3555 -3.08584 -3.27315 -1.21207 0 0 -0.853935 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 14.028 -3.66197 -3.83304 -0.449171 0 0 -0.138698 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 14.028 -3.83307 -3.66197 -0.449169 0 0 -0.138676 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 14.0346 -3.75879 -3.68204 -0.47934 0 0 -0.263166 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 14.0379 -3.68032 -3.75929 -0.479248 0 0 -0.262992 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.16000 -0.41000 0.16000 0.41000 24.3175 -1.02803 -1.02913 -3.3646 -0.302588 -0.301551 -3.35607 -0.296878 -0.296919 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.16000 -0.53500 0.16000 0.53500 0.16000 0.00000 0.16000 -0.53500 0.16000 0.53500 24.1731 -1.2022 -1.20194 -3.49561 -0.144405 -0.144474 -3.4757 -0.13032 -0.130542 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.16000 -0.66000 0.16000 0.66000 0.16000 0.00000 0.16000 -0.66000 0.16000 0.66000 24.1481 -1.27505 -1.2737 -3.53561 -0.086323 -0.0865958 -3.50468 -0.0660611 -0.0663813 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.16000 -0.78500 0.16000 0.78500 0.16000 0.00000 0.16000 -0.78500 0.16000 0.78500 24.1354 -1.30532 -1.30515 -3.55192 -0.0625047 -0.0624366 -3.51501 -0.0398556 -0.039925 
