4.77190 2.00000 -6.79215 2.19056 6.88743 10.3553 
2.00000 0.00000 0.00000 0.00000 0.00000 6.13023 
4.00000 0.00000 0.00000 0.00000 0.00000 9.16773 
6.00000 0.00000 0.00000 0.00000 0.00000 12.1406 
8.00000 0.00000 0.00000 0.00000 0.00000 15.0961 
10.00000 0.00000 0.00000 0.00000 0.00000 18.0454 
12.00000 0.00000 0.00000 0.00000 0.00000 20.9934 
14.00000 0.00000 0.00000 0.00000 0.00000 23.9399 
2.00000 2.21536 -5.51388 2.00000 5.40620 6.13799 
3.79872 0.00000 0.00000 0.00000 0.00000 8.86659 
4.09144 2.28655 -6.59519 2.00000 6.45192 9.34726 
4.56418 2.33924 -6.85791 2.14616 6.76137 10.0485 
9.05832 2.04809 -8.95941 2.00000 8.93536 16.6666 
6.47534 2.25301 -7.77037 2.05339 7.67056 12.8664 
3.48665 2.14515 -6.22210 0.00000 0.00000 8.40307 
4.47624 2.28574 -6.78719 2.49643 6.89253 9.83547 
2.45792 2.04260 -5.65646 2.00000 5.23879 6.84953 
5.46948 2.28104 -7.28146 2.27610 7.27899 11.3857 
3.90110 2.21187 -6.46269 2.09722 6.40536 8.98857 
11.00000 2.00000 -9.90620 0.00000 0.00000 19.5215 
4.99552 2.12607 -6.92311 0.00000 0.00000 10.6575 
2.16617 2.00000 -5.48929 0.00000 0.00000 6.39453 
3.77035 2.50000 -6.54138 2.18978 6.38626 8.79631 
3.77221 2.09644 -6.34053 0.00000 0.00000 8.83143 
2.00000 2.00000 -5.40620 2.12818 5.47029 6.13903 
3.86465 2.26110 -6.46907 2.17637 6.42671 8.93502 
2.00000 2.00000 -5.40620 0.00000 0.00000 6.13597 
2.30039 2.32002 -5.71641 0.00000 0.00000 6.6011 
2.00000 2.00000 -5.40620 0.00000 0.00000 6.13597 
3.01280 2.21417 -6.01968 0.00000 0.00000 7.69107 
3.75423 2.23446 -6.40054 2.03811 6.30237 8.77177 
3.50090 2.48085 -6.39707 2.25787 6.28558 8.39854 
6.23164 2.34433 -7.69418 2.11199 7.57801 12.508 
2.00000 2.06760 -5.44000 0.00000 0.00000 6.13611 
4.33893 0.00000 0.00000 0.00000 0.00000 9.67206 
2.22140 2.07155 -5.55267 2.17168 5.60274 6.48119 
2.00000 2.15995 -5.48618 2.32234 5.56737 6.13771 
2.00000 2.21242 -5.51241 2.14176 5.47708 6.13953 
8.02768 2.08467 -8.46238 2.17759 8.50884 15.1481 
2.00000 0.00000 0.00000 0.00000 0.00000 6.13023 
3.29896 0.00000 0.00000 0.00000 0.00000 8.11242 
4.37722 2.07063 -6.63013 0.00000 0.00000 9.75041 
4.47589 2.30016 -6.79423 0.00000 0.00000 9.88354 
2.00000 2.06880 -5.44060 2.00000 5.40620 6.13882 
9.55581 2.00000 -9.18410 0.00000 0.00000 17.3778 
4.71258 2.22344 -6.87421 2.15661 6.84079 10.268 
3.40207 2.21843 -6.21645 0.00000 0.00000 8.27629 
4.01466 2.03329 -6.43018 2.15002 6.48854 9.1555 
