0.320000  0.000000  0.000000  0.000000  0.000000  2.397700  1.093800  1.181500  4.264990  0.000000  0.000000  5.813130  
0.160000  0.000000  0.000000  0.000000  0.000000  0.534700  1.212500  0.962302  2.062170  0.000000  0.000000  2.627000  
0.340280 0.544640 -0.772260 0.000000 0.000000 1.499300 1.409300 1.672380 3.081930 1.969170 0.000000 4.656890 
0.340280  0.000000  0.000000  0.544640  0.772260  1.499300  1.409300  1.672380  3.081930  0.000000  1.969170  4.656890  
0.406440  0.000000  0.000000  0.000000  0.000000  0.539600  0.484800  0.733829  1.894780  0.000000  0.000000  3.535370  
0.616290  0.263600  -0.677550  0.228070  0.666430  2.621000  1.312500  0.983515  2.165190  1.827700  1.808160  5.161800  
0.430300  0.160000  -0.534520  0.395850  0.802810  0.526000  1.233000  1.138990  1.440390  0.936680  1.035880  3.137400  
0.160000  0.322580  -0.513540  0.334400  0.579920  2.704900  1.135300  1.285600  1.870640  1.264270  1.289650  2.499320  
0.160000 0.160000 -0.422640 0.000000 0.000000 1.069600 1.093800 1.295450 2.358960 1.305480 0.000000 2.983930 
0.160000  0.000000  0.000000  0.160000  0.422640  1.069600  1.093800  1.295450  2.358960  0.000000  1.305480  2.983930  
0.319160  0.541370  -0.856510  0.236830  0.516810  3.732800  1.359000  1.340030  2.240390  1.797130  1.598540  3.651650  
0.160000 0.000000 0.000000 0.282040 0.461170 1.410800 1.208800 1.365800 2.554980 0.000000 1.516680 3.191160 
0.160000  0.282040  -0.461170  0.000000  0.000000  1.410800  1.208800  1.365800  2.554980  1.516680  0.000000  3.191160  
0.160000  0.000000  0.000000  0.000000  0.000000  1.047700  1.093800  1.256000  3.104020  0.000000  0.000000  3.758790  
0.327170 0.582730 -0.777260 0.000000 0.000000 1.122500 1.423200 1.610110 2.768070 1.794680 0.000000 4.239960 
0.327170  0.000000  0.000000  0.582730  0.777260  1.122500  1.423200  1.610110  2.768070  0.000000  1.794680  4.239960  
0.160000  0.160000  -1.160000  0.160000  0.410000  2.226600  1.093800  1.673680  2.565850  1.134540  1.347210  3.217590  
0.640000  0.000000  0.000000  0.000000  0.000000  1.663900  1.093800  1.244830  4.254190  0.000000  0.000000  7.553540  
0.287520  0.528470  -0.645530  0.540130  0.810330  1.094300  1.444900  1.532160  1.856580  1.365470  1.377870  3.054140  
0.250910 0.160000 -0.498670 0.000000 0.000000 1.099500 1.093800 1.396070 2.600360 1.432890 0.000000 3.639070 
0.250910  0.000000  0.000000  0.160000  0.498670  1.099500  1.093800  1.396070  2.600360  0.000000  1.432890  3.639070  
0.607620  0.484090  -1.139440  0.459610  1.068780  0.474000  1.703100  1.451120  1.762750  1.045940  1.059980  4.180740  
0.160000  0.000000  0.000000  0.000000  0.000000  3.966300  1.093800  0.871174  4.012310  0.000000  0.000000  4.720920  
0.482260 0.000000 0.000000 0.160000 0.840160 1.024600 1.494500 1.719150 3.143210 0.000000 1.549980 5.382590 
0.482260  0.160000  -0.840160  0.000000  0.000000  1.024600  1.494500  1.719150  3.143210  1.549980  0.000000  5.382590  
0.320000  0.320000  -0.570000  0.320000  0.570000  1.986400  1.093800  1.272180  1.883630  1.530100  1.506200  3.282240  
0.160000  0.000000  0.000000  0.000000  0.000000  3.524200  1.312500  1.006470  4.168440  0.000000  0.000000  4.883820  
0.160000  0.000000  0.000000  0.000000  0.000000  2.172300  1.093800  1.206820  3.844440  0.000000  0.000000  4.543590  
0.430300  0.160000  -0.534520  0.395850  0.802810  1.120700  1.147600  1.465330  2.025220  1.372290  1.489750  3.969720  
0.152260  0.160000  -0.493600  0.258660  0.450650  3.475200  1.312500  1.065570  1.891050  1.196900  1.190320  2.478690  
0.406440  0.000000  0.000000  0.000000  0.000000  1.700700  1.093800  1.300060  4.099210  0.000000  0.000000  6.088730  
0.160000  0.597190  -1.028520  0.229440  0.502130  1.828300  1.453900  1.813750  2.372980  1.495900  1.304940  3.026050  
0.607620  0.484090  -1.139440  0.459610  1.068780  2.344600  1.703100  2.219210  3.146710  2.261220  2.243320  6.240890  
0.199710  0.255620  -0.597800  0.254040  0.666790  1.615400  1.147500  1.678620  2.240000  1.373060  1.373350  3.072770  
0.188270  0.843800  -0.756470  0.429180  0.546790  1.004700  1.550900  1.252870  1.463880  1.206390  1.107870  2.188600  
0.370680 0.160000 -0.723850 0.000000 0.000000 2.404600 1.312500 1.590880 3.653100 1.926750 0.000000 5.438210 
0.370680  0.000000  0.000000  0.160000  0.723850  2.404600  1.312500  1.590880  3.653100  0.000000  1.926750  5.438210  
0.421060  0.000000  0.000000  0.000000  0.000000  3.997200  1.093800  0.728855  4.495070  0.000000  0.000000  6.592030  
0.473590 0.434760 -0.693130 0.000000 0.000000 1.122700 1.355400 1.434500 2.742660 1.792310 0.000000 4.901580 
0.473590  0.000000  0.000000  0.434760  0.693130  1.122700  1.355400  1.434500  2.742660  0.000000  1.792310  4.901580  
