0.64281    17.3558 
0.25000    63.2563 
0.31250    53.4393 
0.37500    44.2002 
0.43750    35.6376 
0.50000    30.1913 
0.56250    23.4072 
0.62500     18.474 
0.68750    15.7368 
0.75000    14.0385 
0.81250     9.6002 
0.87500    8.58537 
0.93750    8.16949 
1.00000    2.18538 
1.06250    3.90251 
1.12500    5.96647 
1.18750    6.04241 
1.25000    4.34458 
1.31250    4.98459 
