0.64281    39.6721 
0.25000    78.6307 
0.31250    72.3075 
0.37500     65.728 
0.43750    58.2009 
0.50000    49.9578 
0.56250    44.7988 
0.62500    40.2743 
0.68750     37.515 
0.75000    32.0269 
0.81250    29.5825 
0.87500     25.546 
0.93750    22.3737 
1.00000     22.039 
1.06250    18.2618 
1.12500    27.0695 
1.18750    16.3913 
1.25000    15.3364 
1.31250    13.1773 
