2.06160 2.00000 -3.44238 2.07622 3.91237 742.252 -1.41863e-10 -1.68389e-10 -5.00021 -5.00044 
2.00000 0.00000 0.00000 0.00000 0.00000 720.461 0 0 -5.00028 -5.00027 
4.00000 0.00000 0.00000 0.00000 0.00000 1428.76 0 0 -5.00017 -5.00017 
6.00000 0.00000 0.00000 0.00000 0.00000 2137.11 0 0 -5.00015 -5.00015 
8.00000 0.00000 0.00000 0.00000 0.00000 1423.99 0 0 -10 -5.89485e-308 
10.00000 0.00000 0.00000 0.00000 0.00000 1778.15 0 0 -10 -4.72076e-308 
12.00000 0.00000 0.00000 0.00000 0.00000 2132.31 0 0 -10 -3.93667e-308 
14.00000 0.00000 0.00000 0.00000 0.00000 2486.47 0 0 -10 -3.37595e-308 
2.05294 0.00000 0.00000 0.00000 0.00000 739.225 0 0 -5.00045 -5.0002 
2.05294 0.00000 0.00000 0.00000 0.00000 739.225 0 0 -5.00045 -5.0002 
2.00000 2.00000 -3.41506 0.00000 0.00000 720.455 -1.5129e-10 0 -5.00027 -5.00025 
2.00000 0.00000 0.00000 2.00000 3.41506 720.455 0 -1.5129e-10 -5.00027 -5.00025 
2.01358 0.00000 0.00000 0.00000 0.00000 725.271 0 0 -5.00027 -5.00027 
2.02102 0.00000 0.00000 0.00000 0.00000 727.899 0 0 -5.00032 -5.00031 
2.03842 2.00000 -3.45095 0.00000 0.00000 734.056 -1.14685e-11 0 -5.00033 -5.0003 
2.01035 2.00000 -3.41638 0.00000 0.00000 724.148 -1.97565e-10 0 -5.00028 -5.00021 
2.07833 2.00000 -3.58132 0.00000 0.00000 748.231 -4.3347e-11 0 -5.00026 -5.0004 
2.09545 2.00000 -3.49597 0.00000 0.00000 754.261 -1.63878e-10 0 -5.00036 -5.0004 
2.20000 2.00000 -3.54250 0.00000 0.00000 791.29 -5.40232e-11 0 -5.0003 -5.00025 
2.00000 2.00000 -3.40625 0.00000 0.00000 720.441 -6.32721e-11 0 -5.00018 -5.00031 
2.01896 2.00000 -3.42201 0.00000 0.00000 727.188 -2.91033e-10 0 -5.00024 -5.00023 
2.00589 0.00000 0.00000 0.00000 0.00000 722.512 0 0 -5.00028 -5.00028 
2.02075 2.00000 -3.47881 0.00000 0.00000 727.831 -2.73682e-11 0 -5.0003 -5.0003 
2.11060 0.00000 0.00000 0.00000 0.00000 759.612 0 0 -5.00017 -5.00044 
2.07692 2.00000 -3.50630 0.00000 0.00000 747.711 -1.22698e-10 0 -5.00043 -5.00022 
2.07692 0.00000 0.00000 2.00000 3.50630 747.711 0 -1.22698e-10 -5.00043 -5.00022 
2.00279 0.00000 0.00000 0.00000 0.00000 721.451 0 0 -5.00028 -5.00027 
2.00279 0.00000 0.00000 0.00000 0.00000 721.451 0 0 -5.00028 -5.00027 
2.01118 2.00000 -3.45870 2.00000 3.53706 724.421 -1.4455e-11 -4.83765e-10 -5.00041 -5.00027 
2.02915 2.00000 -3.51688 0.00000 0.00000 730.814 -6.39342e-10 0 -5.00033 -5.00031 
2.02915 0.00000 0.00000 2.00000 3.51688 730.814 0 -6.39342e-10 -5.00033 -5.00031 
2.00000 0.00000 0.00000 0.00000 0.00000 720.461 0 0 -5.00028 -5.00027 
2.00000 2.00000 -3.41245 0.00000 0.00000 720.457 -6.11941e-11 0 -5.00021 -5.00029 
2.10801 0.00000 0.00000 0.00000 0.00000 758.688 0 0 -5.00017 -5.00042 
2.04133 2.00000 -3.49846 0.00000 0.00000 735.114 -1.52136e-10 0 -5.00028 -5.00032 
2.00686 2.00000 -3.41747 0.00000 0.00000 722.847 -2.02106e-10 0 -5.00032 -5.0002 
2.00000 2.00000 -3.47012 0.00000 0.00000 720.459 -1.4836e-10 0 -5.00027 -5.00039 
2.04174 2.00000 -3.46969 0.00000 0.00000 735.264 -1.64953e-10 0 -5.00024 -5.00024 
2.02293 2.00000 -3.42811 0.00000 0.00000 728.602 -6.21776e-10 0 -5.00024 -5.00023 
2.01636 2.00000 -3.41584 0.00000 0.00000 726.268 -7.31415e-11 0 -5.00024 -5.00023 
2.03429 2.00000 -3.42362 0.00000 0.00000 732.57 -5.89581e-11 0 -5.00041 -5.00023 
2.00000 0.00000 0.00000 0.00000 0.00000 720.461 0 0 -5.00028 -5.00027 
2.00000 0.00000 0.00000 0.00000 0.00000 720.461 0 0 -5.00028 -5.00027 
2.10832 2.00000 -3.47867 0.00000 0.00000 758.859 -1.26342e-10 0 -5.00042 -5.00022 
2.10832 0.00000 0.00000 2.00000 3.47867 758.859 0 -1.26342e-10 -5.00042 -5.00022 
2.06452 0.00000 0.00000 0.00000 0.00000 743.313 0 0 -5.00027 -5.0003 
2.06452 0.00000 0.00000 0.00000 0.00000 743.313 0 0 -5.00027 -5.0003 
2.10387 0.00000 0.00000 0.00000 0.00000 757.169 0 0 -5.00029 -5.00028 
2.10532 0.00000 0.00000 0.00000 0.00000 757.737 0 0 -5.00029 -5.00028 
2.10532 0.00000 0.00000 0.00000 0.00000 757.737 0 0 -5.00029 -5.00028 
2.00000 2.00000 -3.41119 0.00000 0.00000 720.457 -1.11945e-10 0 -5.00028 -5.00023 
2.10113 0.00000 0.00000 0.00000 0.00000 756.248 0 0 -5.00028 -5.00027 
2.03007 0.00000 0.00000 0.00000 0.00000 731.08 0 0 -5.00033 -5.00032 
2.03007 0.00000 0.00000 0.00000 0.00000 731.08 0 0 -5.00033 -5.00032 
2.06874 0.00000 0.00000 0.00000 0.00000 744.799 0 0 -5.00026 -5.00031 
2.03179 0.00000 0.00000 0.00000 0.00000 731.742 0 0 -5.00046 -5.00046 
2.02714 0.00000 0.00000 0.00000 0.00000 730.091 0 0 -5.00033 -5.00032 
2.02974 0.00000 0.00000 0.00000 0.00000 731.01 0 0 -5.00033 -5.00032 
2.03025 2.00000 -3.42168 2.00000 3.51147 731.136 -1.0032e-11 -7.72646e-12 -5.00034 -5.00028 
2.03620 2.00000 -3.55062 0.00000 0.00000 733.272 -3.46758e-10 0 -5.00038 -5.00029 
2.04368 2.00000 -3.42878 2.00000 3.55668 735.888 -7.8629e-09 -7.2102e-10 -5.00042 -5.00023 
2.05297 0.00000 0.00000 0.00000 0.00000 739.225 0 0 -5.00045 -5.0002 
2.05297 0.00000 0.00000 0.00000 0.00000 739.225 0 0 -5.00045 -5.0002 
2.04072 0.00000 0.00000 0.00000 0.00000 734.931 0 0 -5.00035 -5.00032 
2.04072 0.00000 0.00000 0.00000 0.00000 734.931 0 0 -5.00035 -5.00032 
2.01134 0.00000 0.00000 0.00000 0.00000 724.492 0 0 -5.00028 -5.00027 
2.00000 2.00000 -3.42508 0.00000 0.00000 720.463 -8.95042e-10 0 -5.00023 -5.00037 
2.08995 0.00000 0.00000 0.00000 0.00000 752.318 0 0 -5.00024 -5.00037 
2.03765 0.00000 0.00000 0.00000 0.00000 733.788 0 0 -5.00046 -5.00046 
2.03255 0.00000 0.00000 0.00000 0.00000 732.024 0 0 -5.00046 -5.00046 
2.03255 0.00000 0.00000 0.00000 0.00000 732.024 0 0 -5.00046 -5.00046 
2.01156 0.00000 0.00000 0.00000 0.00000 724.563 0 0 -5.00028 -5.00027 
2.01156 0.00000 0.00000 0.00000 0.00000 724.563 0 0 -5.00028 -5.00027 
2.06503 2.00000 -3.44033 0.00000 0.00000 743.494 -5.65545e-10 0 -5.00033 -5.00038 
2.03352 2.00000 -3.47747 0.00000 0.00000 732.354 -4.18822e-11 0 -5.00025 -5.00033 
2.00000 2.00000 -3.40657 2.00000 3.44595 720.453 -4.30988e-10 -3.61296e-10 -5.00039 -5.00024 
2.19250 0.00000 0.00000 0.00000 0.00000 788.652 0 0 -5.00029 -5.00028 
2.00725 0.00000 0.00000 0.00000 0.00000 723.007 0 0 -5.00028 -5.00027 
2.00725 0.00000 0.00000 0.00000 0.00000 723.007 0 0 -5.00028 -5.00027 
2.04383 0.00000 0.00000 0.00000 0.00000 735.992 0 0 -5.00035 -5.00032 
