4.77190 2.00000 -6.47975 2.19056 6.57503 11.9688 
2.00000 0.00000 0.00000 0.00000 0.00000 6.96414 
4.00000 0.00000 0.00000 0.00000 0.00000 10.5727 
6.00000 0.00000 0.00000 0.00000 0.00000 14.1252 
8.00000 0.00000 0.00000 0.00000 0.00000 17.6625 
10.00000 0.00000 0.00000 0.00000 0.00000 21.2007 
12.00000 0.00000 0.00000 0.00000 0.00000 24.7373 
14.00000 0.00000 0.00000 0.00000 0.00000 28.2747 
2.00000 2.21536 -5.20148 2.00000 5.09380 6.97873 
3.79872 0.00000 0.00000 0.00000 0.00000 10.2136 
4.09144 2.28655 -6.28279 2.00000 6.13952 10.7451 
4.56418 2.33924 -6.54551 2.14616 6.44897 11.6021 
9.05832 2.04809 -8.64701 2.00000 8.62296 19.5347 
6.47534 2.25301 -7.45797 2.05339 7.35816 14.9762 
3.48665 2.14515 -5.90970 0.00000 0.00000 9.6601 
4.47624 2.28574 -6.47479 2.49643 6.58013 11.3579 
2.45792 2.04260 -5.34406 2.00000 4.67563 7.81572 
5.46948 2.28104 -6.96906 2.27610 6.96659 13.2014 
3.90110 2.21187 -6.15029 2.09722 6.09296 10.4064 
11.00000 2.00000 -9.59380 0.00000 0.00000 22.968 
4.99552 2.12607 -6.58295 0.00000 0.00000 12.3471 
2.16617 2.00000 -5.17689 0.00000 0.00000 7.27564 
3.77035 2.50000 -6.22898 2.18978 6.07386 10.1742 
3.77221 2.09644 -6.02813 0.00000 0.00000 10.17 
2.00000 2.00000 -5.09380 2.12818 5.15789 6.97803 
3.86465 2.26110 -6.15667 2.17637 6.11431 10.3415 
2.00000 2.00000 -5.09380 0.00000 0.00000 6.97081 
2.30039 2.32002 -5.40401 0.00000 0.00000 7.51758 
2.00000 2.00000 -5.09380 0.00000 0.00000 6.97081 
3.01280 2.21417 -5.70728 0.00000 0.00000 8.81362 
3.75423 2.23446 -6.08814 2.03811 5.98997 10.1441 
