2.06160 2.00000 -3.28618 2.07622 3.75617 741.834 -6.35435e-10 -7.07623e-10 -5.00025 -5.00025 
2.00000 0.00000 0.00000 0.00000 0.00000 719.99 0 0 -5.00028 -5.00028 
4.00000 0.00000 0.00000 0.00000 0.00000 1428.33 0 0 -5.00014 -5.00022 
6.00000 0.00000 0.00000 0.00000 0.00000 2136.65 0 0 -5.00009 -5.00007 
8.00000 0.00000 0.00000 0.00000 0.00000 1423.8 0 0 -10 -5.89564e-308 
10.00000 0.00000 0.00000 0.00000 0.00000 1777.96 0 0 -10 -4.72126e-308 
12.00000 0.00000 0.00000 0.00000 0.00000 2132.12 0 0 -10 -3.93702e-308 
14.00000 0.00000 0.00000 0.00000 0.00000 2486.28 0 0 -10 -3.37621e-308 
2.05294 0.00000 0.00000 0.00000 0.00000 738.797 0 0 -5.00031 -5.00021 
2.05294 0.00000 0.00000 0.00000 0.00000 738.797 0 0 -5.00031 -5.00021 
2.00000 2.00000 -3.25886 0.00000 0.00000 720.014 -4.89156e-10 0 -5.00028 -5.00036 
2.00000 0.00000 0.00000 2.00000 3.25886 720.014 0 -4.89156e-10 -5.00028 -5.00036 
2.01358 0.00000 0.00000 0.00000 0.00000 724.791 0 0 -5.00021 -5.00021 
2.02102 0.00000 0.00000 0.00000 0.00000 727.41 0 0 -5.00023 -5.00023 
2.03842 2.00000 -3.29475 0.00000 0.00000 733.61 -9.3304e-11 0 -5.00035 -5.00032 
2.01035 2.00000 -3.26018 0.00000 0.00000 723.71 -5.86084e-10 0 -5.00031 -5.00022 
2.07833 0.00000 0.00000 0.00000 0.00000 747.786 0 0 -5.00014 -5.00019 
2.09545 2.00000 -3.33977 0.00000 0.00000 753.796 -1.77775e-10 0 -5.00018 -5.00025 
2.20000 2.00000 -3.38630 0.00000 0.00000 790.847 -1.14838e-10 0 -5.0002 -5.00037 
2.00000 2.00000 -3.25005 0.00000 0.00000 720.018 -2.06734e-10 0 -5.00035 -5.00027 
2.01896 2.00000 -3.26581 0.00000 0.00000 726.76 -2.18708e-10 0 -5.00022 -5.00038 
2.00589 0.00000 0.00000 0.00000 0.00000 722.042 0 0 -5.00029 -5.00029 
2.02075 2.00000 -3.32261 0.00000 0.00000 727.399 -7.77636e-11 0 -5.00033 -5.00017 
2.11060 0.00000 0.00000 0.00000 0.00000 759.188 0 0 -5.00029 -5.00029 
2.07692 2.00000 -3.35010 0.00000 0.00000 747.297 -7.86735e-11 0 -5.00027 -5.00026 
2.07692 0.00000 0.00000 2.00000 3.35010 747.297 0 -7.86735e-11 -5.00027 -5.00026 
2.00279 0.00000 0.00000 0.00000 0.00000 720.981 0 0 -5.00029 -5.00028 
2.00279 0.00000 0.00000 0.00000 0.00000 720.981 0 0 -5.00029 -5.00028 
2.01118 2.00000 -3.30250 0.00000 0.00000 723.998 -7.70347e-11 0 -5.00042 -5.00033 
2.02915 2.00000 -3.36068 0.00000 0.00000 730.366 -2.89464e-10 0 -5.00027 -5.00028 
2.02915 0.00000 0.00000 2.00000 3.36068 730.366 0 -2.89464e-10 -5.00027 -5.00028 
2.00000 0.00000 0.00000 0.00000 0.00000 719.99 0 0 -5.00028 -5.00028 
2.00000 2.00000 -3.25625 0.00000 0.00000 720.011 -7.64597e-10 0 -5.00026 -5.00035 
2.10801 0.00000 0.00000 0.00000 0.00000 758.268 0 0 -5.00028 -5.00029 
2.04133 2.00000 -3.34226 0.00000 0.00000 734.678 -4.12188e-11 0 -5.00023 -5.00025 
2.00686 2.00000 -3.26127 0.00000 0.00000 722.426 -1.14302e-09 0 -5.00033 -5.00029 
