3.38983    124.048 
4.00000    152.652 
5.00000    122.944 
6.00000    172.819 
7.00000    179.845 
8.00000    21.9778 
9.00000    113.817 
10.00000    53.4508 
11.00000    66.8531 
12.00000    101.661 
13.00000    104.926 
14.00000    55.0117 
15.00000    119.982 
16.00000    107.464 
17.00000    43.1458 
18.00000    89.0077 
19.00000    165.539 
20.00000    70.4676 
21.00000     95.901 
