0.43030 0.16000 -0.53516 0.48514 0.89868 0.27020 0.05098 0.64367 -0.80270 0.30158 0.78295 0.16000 -1.24810 0.19846 -0.50161 12.487 -1.78907 -0.943717 -6.02523 -0.518771 -0.375439 -0.0211195 -0.11651 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 7.04565 0 0 -7.73568 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.17185 0 0 -6.59134 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.17186 0 0 -6.59132 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 4.04295 0 0 -4.98217 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 4.04336 0 0 -4.98293 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 3.42456 0 0 -2.84963 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 3.42408 0 0 -2.84981 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 8.08769 -2.73273 0 -6.0893 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.88281 -3.29524 0 -4.28651 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.02573 -4.77478 0 -1.73047 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 4.92657 -5.57043 0 -0.548548 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.62563 -3.92788 0 -4.75392 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.62853 -4.8416 0 -3.28093 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.09581 -5.49279 0 -1.72048 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 9.0643 -2.35556 -2.35572 -4.89421 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 7.2749 -2.54219 -3.50058 -3.16988 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.5313 -3.50421 -4.05929 -1.16809 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.45083 -4.03009 -4.13748 -0.337113 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 7.27309 -3.50245 -2.54211 -3.17048 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.53095 -4.05843 -3.50428 -1.16782 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.45078 -4.13753 -4.02992 -0.337321 0 0 0 0 
0.16000 0.16000 -0.66000 0.16000 0.41000 0.16000 -0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.78589 -1.18029 -3.79187 -4.14851 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.66000 0.16000 -0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.59184 -4.17794 -2.58908 -1.45169 0 0 0 0 
0.16000 0.16000 -1.16000 0.16000 0.41000 0.16000 -1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.13158 -0.770626 -5.43583 -1.2026 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.66000 0.16000 0.25000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 6.78588 -3.79187 -1.18029 -4.14854 0 0 0 0 
0.16000 0.16000 -0.66000 0.16000 0.41000 0.16000 0.50000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.59185 -2.58906 -4.17795 -1.45171 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 1.16000 0.16000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 5.13182 -5.4355 -0.77061 -1.20255 0 0 0 0 
0.16000 0.00000 0.00000 0.00000 0.00000 3.08182 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 8.50091 0 0 -9.83426 0 0 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 3.08182 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 9.04655 -1.95921 0 -7.92144 0 0 0 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 3.08182 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 9.57349 -1.81762 -1.81761 -6.2847 0 0 0 0 
0.63849 0.24840 -1.07709 0.16000 0.64777 0.16000 0.85696 0.59175 0.13884 0.00000 0.00000 0.16000 0.23890 0.16000 0.75446 15.7805 -0.744038 -1.26916 -0.0727346 -7.42968 0 -0.0252708 -0.012674 
0.63849 0.16000 -0.64777 0.24840 1.07709 0.16000 -0.85696 0.00000 0.00000 0.59175 -0.13884 0.16000 -0.75446 0.16000 -0.23890 15.7805 -1.26916 -0.744038 -0.0727346 0 -7.42968 -0.012674 -0.0252708 
0.56228 0.24272 -0.82050 0.20163 0.66758 0.99608 -0.27827 0.00000 0.00000 0.00000 0.00000 2.81893 0.00000 0.00000 0.00000 15.8359 -0.636425 -1.30858 -7.61954 0 0 -0.30609 0 
0.73401 0.40730 -0.88511 0.16000 0.68599 0.12000 1.88208 2.96311 0.00000 0.00000 0.00000 0.16000 -1.00175 0.58826 -0.30381 20.0484 -0.750161 -0.983643 -0.034077 -8.1532 0 -0.000471493 -5.62948e-06 
0.21550 0.66169 -0.72254 0.16000 0.42819 0.19164 -0.81660 0.19623 -1.47054 0.64095 -0.09225 0.16000 0.10999 0.00000 0.00000 10.5264 -1.52644 -1.89216 -0.00207863 -0.034622 -6.37847 -0.0125919 0 
0.35644 0.36561 -0.76172 0.52162 0.67699 0.52243 0.05870 0.48952 -1.08334 0.00000 0.00000 0.16000 0.52845 0.16000 1.24810 12.6804 -1.06545 -1.66846 -6.96371 -0.118426 0 -0.0116103 -0.0232276 
0.50750 0.73323 -0.88654 0.16000 0.57125 0.16000 -0.25526 0.16000 -0.85311 0.00000 0.00000 0.67710 0.06455 0.00000 0.00000 11.1597 -1.8217 -2.42897 -3.9964 -0.0419582 0 -1.41741 0 
0.58517 0.00000 0.00000 0.16000 0.63962 0.24028 1.63335 1.93715 0.00000 0.00000 0.00000 0.70774 0.22367 0.16000 1.28475 16.8232 0 -1.03058 -0.0631867 -8.7289 0 -0.000231048 -0.00805761 
0.58517 0.16000 -0.63962 0.00000 0.00000 0.24028 -1.63335 0.00000 0.00000 1.93715 -0.00000 0.16000 -1.28475 0.70774 -0.22367 16.8232 -1.03058 0 -0.0631867 0 -8.7289 -0.00805761 -0.000231048 
0.24808 0.86460 -1.07520 0.00000 0.00000 0.35509 -0.11583 0.62916 -1.08521 0.72020 0.88338 0.32542 -0.08135 0.00000 0.00000 9.27004 -0.990705 0 -7.02514 -0.0913874 -1.49553 -0.16229 0 
0.16000 0.42650 -0.93840 0.16000 0.48162 0.16000 -0.13560 0.00000 0.00000 0.00000 0.00000 0.16000 0.24152 0.00000 0.00000 7.3295 -0.992617 -2.55166 -5.38322 0 0 -0.634279 0 
0.23660 0.00000 0.00000 0.00000 0.00000 0.57197 -0.27119 0.16915 -1.08866 0.00000 0.00000 0.42747 0.33101 0.00000 0.00000 8.36909 0 0 -7.64726 -0.343916 0 -1.25285 0 
0.56564 0.00000 0.00000 0.41956 0.74254 0.55213 -0.25549 0.16000 -0.92905 0.64938 0.67445 0.64577 -0.14019 0.00000 0.00000 14.4662 0 -1.39309 -6.2889 -0.36642 -1.56857 -0.147784 0 
0.53398 0.86083 -1.00398 0.35321 0.68180 0.51050 0.24667 0.00000 0.00000 0.00000 0.00000 0.50581 0.18706 0.38286 1.38747 13.4829 -1.79144 -1.52653 -6.04263 0 0 -0.295303 -0.046024 
0.53398 0.35321 -0.68180 0.86083 1.00398 0.51050 -0.24667 0.00000 0.00000 0.00000 0.00000 0.38286 -1.38747 0.50581 -0.18706 13.4829 -1.52653 -1.79144 -6.04263 0 0 -0.046024 -0.295303 
0.17177 0.00000 0.00000 0.00000 0.00000 0.16000 0.10421 0.66071 -0.67891 0.16000 0.51716 0.16000 -1.10698 0.34154 -0.27801 7.43253 0 0 -5.54615 -2.36601 -1.21295 -0.0537528 -0.308146 
0.16000 0.64460 -0.74498 0.36263 0.74926 0.37920 0.93322 0.99608 -0.16344 0.00000 0.00000 0.85132 0.12119 0.00000 0.00000 8.83966 -1.44453 -0.90415 -0.0654828 -7.42682 0 -0.0220366 0 
0.16000 1.07810 -0.88132 0.00000 0.00000 0.58185 -0.22254 0.00000 0.00000 0.00000 0.00000 0.31211 -0.10039 0.99607 0.83006 8.31968 -2.23075 0 -6.35095 0 0 -0.0806089 -1.09458 
0.16000 0.00000 0.00000 0.00000 0.00000 2.05994 0.00000 0.00000 0.00000 0.00000 0.00000 0.16000 0.29400 0.29666 0.83627 8.49294 0 0 -9.71538 0 0 -4.17404e-05 -0.0161072 
0.16000 0.00000 0.00000 0.00000 0.00000 2.05994 -0.00000 0.00000 0.00000 0.00000 0.00000 0.29666 -0.83627 0.16000 -0.29400 8.49294 0 0 -9.71538 0 0 -0.0161072 -4.17404e-05 
0.20438 0.00000 0.00000 0.38502 1.20715 0.48094 -0.28170 0.00000 0.00000 0.00000 0.00000 0.45760 1.09930 0.00000 0.00000 7.29598 0 -0.891888 -7.69104 0 0 -0.501942 0 
0.20438 0.38502 -1.20715 0.00000 0.00000 0.48094 0.28170 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.45760 -1.09930 7.29598 -0.891888 0 -7.69104 0 0 0 -0.501942 
0.22908 0.43574 -0.57042 0.97391 0.83933 0.16000 -0.27252 0.16000 -0.94354 0.00000 0.00000 0.99608 0.26271 0.20564 1.27623 8.09481 -2.48277 -3.27988 -2.64336 -0.0465838 0 -1.39042 -0.0117172 
0.41707 0.00000 0.00000 0.00000 0.00000 2.73967 0.00000 0.00000 0.00000 0.00000 0.00000 0.19540 -0.85888 0.16000 -0.06093 13.2392 0 0 -9.83007 0 0 -0.000948366 -7.48441e-06 
0.40428 0.16000 -0.81099 0.40720 0.67347 0.19761 -0.22930 0.30803 -0.84648 0.83346 0.66767 0.16000 0.40146 0.00000 0.00000 10.7665 -0.711979 -1.67099 -4.47705 -0.271131 -2.52751 -0.0877172 0 
