0.95438 1.25000 -2.35219 1.21735 -0.35343 2.00000 -4.77096 2.00000 3.62278 1.19931 -0.31726 1.17621 -3.14715 1.16425 2.45970 1.00000 156.045 -0.00372001 -0.98592 -0.00108701 -9.14007 -0.000440882 
0.74079 0.40000 -1.82040 2.10579 -0.69250 0.00000 0.00000 1.19049 0.96564 2.10579 -0.69250 0.00000 0.00000 1.24686 0.99383 1.00210 147.442 -1.7447e-06 -0.868112 0 -9.0659 0 
0.55157 0.40000 -1.72579 0.55157 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 -0.34921 1.25000 0.90079 0.00000 0.00000 1.00018 110.901 -0.00655291 -1.07272 0 -9.16714 0 
0.55144 0.00000 0.00000 2.00000 -0.73428 0.00000 0.00000 1.16626 0.85885 1.25000 -0.35928 0.00000 0.00000 1.25000 0.90072 1.06114 110.846 0 -0.879769 0 -1.628 0 
0.53419 0.00000 0.00000 2.00000 -0.74290 0.00000 0.00000 1.20205 0.86812 1.19710 -0.83374 0.00000 0.00000 0.00000 0.00000 1.00023 23.4538 0 -4.04326 0 -5.9654 0 
0.65926 0.40000 -1.77963 1.63627 -1.43192 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.31564 1.09152 4.34655 -0.184345 -6.13753 0 0 0 
1.90575 0.00000 0.00000 1.19440 0.06546 1.90000 -3.11309 0.00000 0.00000 1.15572 -2.13525 0.00000 0.00000 1.90000 3.85174 1.00000 28.2457 0 -8.57072 -0.0981034 -0.453514 0 
0.62348 0.00000 0.00000 0.99873 -1.52029 0.00000 0.00000 0.00000 0.00000 1.25000 -0.32326 0.00000 0.00000 1.25000 0.93674 1.03595 115.034 0 -0.0525608 0 -9.93192 0 
1.08665 0.40000 -1.99333 1.25000 -0.09167 0.00000 0.00000 1.25000 1.16833 1.76060 -1.62489 0.00000 0.00000 0.00000 0.00000 1.01278 22.4544 -0.00148536 -8.32532 0 -0.856071 0 
0.46541 0.40000 -1.68271 0.00000 0.00000 0.00000 0.00000 1.25000 1.10771 0.00000 0.00000 0.00000 0.00000 1.60728 1.68024 1.25000 3.29179 -2.17634 0 0 0 0 
0.82420 0.40000 -1.86210 2.00000 -0.85437 0.00000 0.00000 0.00000 0.00000 0.82420 0.00000 0.00000 0.00000 0.00000 0.00000 1.00000 159.905 -0.00198088 -0.824574 0 0 0 
1.03057 0.40000 -1.96529 1.25000 -0.10971 1.25000 1.14029 0.00000 0.00000 1.25000 -0.10971 0.00000 0.00000 0.00000 0.00000 1.05050 203.116 -0.000428408 -0.864078 -0.930114 -9.39922 0 
2.20000 0.00000 0.00000 1.25000 0.46500 0.00000 0.00000 1.25000 1.72500 1.25000 0.08440 1.90000 -3.07897 1.22842 3.28448 1.25000 256.077 0 -0.89042 0 -9.01043 -0.0402786 
1.37726 0.40000 -2.13863 1.37306 -1.83479 0.00000 0.00000 0.00000 0.00000 1.25000 0.06363 0.00000 0.00000 0.00000 0.00000 1.25000 227.406 -0.00276771 -0.0802534 0 -10.1243 0 
1.13602 0.00000 0.00000 2.30210 -0.59304 0.00000 0.00000 1.25000 1.19301 1.61213 -1.67432 0.00000 0.00000 0.00000 0.00000 1.01163 23.0474 0 -8.58677 0 -0.546904 0 
1.64292 0.40000 -2.27146 3.00792 -0.69250 0.00000 0.00000 1.14776 1.39534 1.25000 0.19646 1.25000 1.44646 0.00000 0.00000 1.00986 254.615 -0.00207705 -1.12034 0 -0.67767 -7.16303 
0.97809 0.00000 0.00000 2.34309 -0.69250 0.00000 0.00000 1.15063 1.06436 1.25000 -0.32098 0.00000 0.00000 1.13636 2.64582 1.00025 164.472 0 -1.01095 0 -1.08523 0 
1.11387 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.20076 1.40001 1.25000 -0.24148 0.00000 0.00000 1.13636 2.91652 1.00004 177.427 0 0 0 -9.95594 0 
0.54237 0.40000 -1.72118 1.25000 -0.36382 0.00000 0.00000 1.25000 0.89618 2.00000 -0.92092 0.00000 0.00000 0.00000 0.00000 1.00000 79.3124 -0.000186763 -1.2123 0 -8.85892 0 
0.46695 0.00000 0.00000 2.00000 -0.77652 0.00000 0.00000 1.21545 0.84120 0.46695 0.00000 0.00000 0.00000 0.00000 0.00000 1.00292 93.9909 0 -0.94852 0 -1.93762 0 
0.69295 0.40000 -1.79648 0.00000 0.00000 0.00000 0.00000 1.74559 1.76929 1.25000 -0.34918 0.00000 0.00000 1.13636 2.51161 1.02079 118.849 -0.0189927 0 0 -10.0872 0 
0.81832 0.00000 0.00000 2.18332 -0.69250 0.00000 0.00000 1.16591 0.99211 1.25000 -0.21584 0.00000 0.00000 0.00000 0.00000 1.04420 162.819 0 -0.864384 0 -9.40783 0 
0.40591 0.40000 -1.65295 1.55906 -0.58657 0.00000 0.00000 1.15195 0.77893 2.00000 -0.80705 0.00000 0.00000 1.25000 0.82795 1.25000 82.4463 -0.000301287 -0.902387 0 -2.44447 0 
1.05256 0.40000 -1.97628 1.98661 -1.57018 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.23879 1.77259 1.25000 6.692 -0.105332 -6.78164 0 0 0 
0.58575 0.00000 0.00000 1.18773 -0.72311 0.00000 0.00000 0.00000 0.00000 1.73454 -1.37879 0.00000 0.00000 1.90000 2.55047 1.25000 8.78269 0 -7.65846 0 -2.04137 0 
1.03466 0.00000 0.00000 2.00000 -0.72136 0.00000 0.00000 0.00000 0.00000 1.18334 -0.31460 0.00000 0.00000 1.13636 2.73986 1.25000 163.703 0 -1.00983 0 -9.09276 0 
0.68675 0.40000 -1.79337 0.00000 0.00000 0.00000 0.00000 1.16636 1.09806 2.05175 -0.69250 0.00000 0.00000 1.14707 0.91691 1.00412 127.518 -0.00936245 0 0 -9.83248 0 
1.77602 0.00000 0.00000 1.17881 -0.15951 0.00000 0.00000 1.90000 4.48613 1.17597 -0.11356 0.00000 0.00000 1.90000 4.09146 1.00004 241.106 0 -0.977784 0 -9.00783 0 
0.97861 0.00000 0.00000 1.23541 -0.28537 0.00000 0.00000 0.00000 0.00000 1.32839 -1.64291 0.00000 0.00000 1.90000 3.42897 1.25000 18.8025 0 -9.46026 0 -0.412605 0 
0.55024 0.40000 -1.72512 1.25000 -0.34988 0.00000 0.00000 0.00000 0.00000 2.00000 -0.86460 0.00000 0.00000 0.00000 0.00000 1.25000 89.2047 -0.00512841 -1.40312 0 -9.11131 0 
