0.95438 1.56250 -2.82094 1.54454 -0.57251 2.00000 -5.32696 2.00000 3.85532 1.01346 15.643 -0.185303 -10.1155 -0.0340075 
1.00000 0.00000 0.00000 1.56250 -0.28125 0.00000 0.00000 1.56250 1.28125 1.00000 19.0165 0 -9.81277 0 
1.00000 0.00000 0.00000 1.56250 -0.28125 0.00000 0.00000 1.56250 1.28125 1.50000 18.9389 0 -9.86754 0 
1.00000 0.00000 0.00000 1.56250 -0.28125 0.00000 0.00000 1.56250 1.28125 1.56250 18.9315 0 -9.87343 0 
1.25000 0.00000 0.00000 1.56250 -0.15625 0.00000 0.00000 1.56250 1.40625 1.00000 23.0113 0 -9.76334 0 
1.25000 0.00000 0.00000 1.56250 -0.15625 0.00000 0.00000 1.56250 1.40625 1.50000 22.9501 0 -9.79915 0 
1.25000 0.00000 0.00000 1.56250 -0.15625 0.00000 0.00000 1.56250 1.40625 1.56250 22.9526 0 -9.8026 0 
1.50000 0.00000 0.00000 1.56250 -0.03125 0.00000 0.00000 1.56250 1.53125 1.00000 26.7791 0 -9.64292 0 
1.50000 0.00000 0.00000 1.56250 -0.03125 0.00000 0.00000 1.56250 1.53125 1.50000 26.669 0 -9.6856 0 
1.50000 0.00000 0.00000 1.56250 -0.03125 0.00000 0.00000 1.56250 1.53125 1.56250 26.6596 0 -9.68972 0 
1.56250 0.00000 0.00000 1.56250 0.00000 0.00000 0.00000 1.56250 1.56250 1.00000 27.474 0 -9.60996 0 
1.56250 0.00000 0.00000 1.56250 0.00000 0.00000 0.00000 1.56250 1.56250 1.50000 27.383 0 -9.64887 0 
1.56250 0.00000 0.00000 1.56250 0.00000 0.00000 0.00000 1.56250 1.56250 1.56250 27.3852 0 -9.64623 0 
0.67593 0.00000 0.00000 2.38468 -0.86438 0.00000 0.00000 1.51093 1.09343 1.56250 13.6238 0 -10.0197 0 
1.31518 0.00000 0.00000 1.31518 -0.00000 0.00000 0.00000 0.00000 0.00000 1.08827 23.2831 0 -10.625 0 
1.13271 0.40000 -2.32886 1.56250 -0.22489 0.00000 0.00000 1.56250 1.34761 1.56250 21.0674 -0.154763 -9.76538 0 
1.16562 0.00000 0.00000 1.91304 -1.98272 0.00000 0.00000 0.00000 0.00000 1.01238 4.06864 0 -5.55195 0 
0.84170 0.40000 -2.18335 2.00000 -1.63384 0.00000 0.00000 0.00000 0.00000 1.00005 4.23946 -0.367213 -7.21065 0 
0.52516 0.00000 0.00000 1.56250 -0.51867 1.56250 1.04383 0.00000 0.00000 1.07917 11.1751 0 -9.98867 -17.7713 
0.53814 0.40000 -2.03157 1.18995 -1.78949 0.00000 0.00000 0.00000 0.00000 1.47472 2.37387 -0.96931 -4.63225 0 
0.75605 0.00000 0.00000 1.56250 -0.41323 0.00000 0.00000 1.56250 1.15927 1.56250 14.9358 0 -9.8977 0 
2.04322 0.40000 -2.78411 0.00000 0.00000 0.00000 0.00000 1.55627 2.15493 1.02372 5.13082 -1.40208 0 0 
0.58099 0.00000 0.00000 1.55480 -1.75011 0.00000 0.00000 0.00000 0.00000 1.00000 2.67823 0 -6.2259 0 
0.94617 0.40000 -2.23559 2.00000 -1.85553 0.00000 0.00000 0.00000 0.00000 1.08004 3.83207 -0.426443 -5.98603 0 
1.16127 0.00000 0.00000 2.87002 -0.86437 0.00000 0.00000 1.51189 1.33658 1.56250 21.6045 0 -9.94661 0 
0.49789 0.40000 -2.01144 2.02248 -0.77230 0.00000 0.00000 2.00000 1.24894 1.56250 10.682 -0.161918 -9.94225 0 
1.37206 0.00000 0.00000 1.53064 -0.34210 0.00000 0.00000 0.00000 0.00000 1.56250 22.5304 0 -10.0751 0 
1.02397 0.00000 0.00000 2.53291 -0.76447 0.00000 0.00000 2.00000 1.51198 1.10900 19.4172 0 -9.89339 0 
0.44090 0.00000 0.00000 0.89573 -1.78991 0.00000 0.00000 0.00000 0.00000 1.00783 2.12373 0 -4.95149 0 
0.87273 0.00000 0.00000 1.53224 -0.99592 0.00000 0.00000 0.00000 0.00000 1.42705 8.93191 0 -9.50002 0 
0.60493 0.00000 0.00000 2.14245 -0.77876 0.00000 0.00000 1.54283 1.07388 1.11364 12.4998 0 -9.95315 0 
0.40868 0.00000 0.00000 2.11743 -0.86438 0.00000 0.00000 2.00000 1.20434 1.02295 9.23523 0 -10.0418 0 
0.58016 0.40000 -2.05258 0.00000 0.00000 0.00000 0.00000 2.00000 1.58807 1.19996 2.82169 -2.36188 0 0 
0.67335 0.00000 0.00000 2.17497 -0.76081 0.00000 0.00000 1.53057 1.10196 1.56250 13.575 0 -10.0043 0 
0.62010 0.00000 0.00000 1.56250 -0.47120 0.00000 0.00000 0.00000 0.00000 1.02375 12.6283 0 -11.8789 0 
0.70389 0.00000 0.00000 1.56250 -0.42930 0.00000 0.00000 0.00000 0.00000 1.00000 14.0135 0 -11.6503 0 
0.56997 0.40000 -2.04749 1.90410 -1.68639 0.00000 0.00000 0.00000 0.00000 1.56250 2.92555 -0.581051 -7.10343 0 
0.81172 0.40000 -2.16836 2.52047 -0.86438 0.00000 0.00000 1.51371 1.16271 1.01652 15.94 -0.102652 -9.82793 0 
0.66766 0.40000 -2.09633 0.66766 0.00000 0.00000 0.00000 0.00000 0.00000 1.04995 12.7222 -0.391255 -11.1789 0 
0.55076 0.00000 0.00000 1.56250 -0.50587 2.00000 1.27538 0.00000 0.00000 1.00002 11.6141 0 -9.94882 -16.1789 
0.77435 0.40000 -2.14968 1.54405 -0.52241 0.00000 0.00000 0.00000 0.00000 1.18636 14.2507 -0.164003 -10.6705 0 
0.65191 0.40000 -2.08846 1.56250 -0.69904 0.00000 0.00000 0.00000 0.00000 1.13987 11.0545 -0.183075 -10.4667 0 
0.82299 0.00000 0.00000 2.53174 -0.86438 0.00000 0.00000 1.50717 1.16508 1.00005 16.1164 0 -9.91572 0 
0.52577 0.40000 -2.02539 1.55370 -1.05925 0.00000 0.00000 0.00000 0.00000 1.19565 5.06672 -0.346851 -9.53374 0 
1.38734 0.00000 0.00000 1.55577 -0.50810 0.00000 0.00000 0.00000 0.00000 1.01489 20.7629 0 -9.85121 0 
0.66737 0.40000 -2.09618 1.78537 -1.75487 0.00000 0.00000 0.00000 0.00000 1.09710 3.02873 -0.568158 -6.08846 0 
0.48190 0.40000 -2.00345 2.19065 -0.86438 0.00000 0.00000 2.00000 1.24095 1.00062 10.469 -0.146299 -9.87205 0 
0.57243 0.00000 0.00000 0.57243 -0.00000 0.00000 0.00000 0.00000 0.00000 1.00195 11.092 0 -11.4591 0 
0.74345 0.00000 0.00000 2.00000 -1.36177 0.00000 0.00000 1.50000 3.04508 1.56250 5.86131 0 -9.26511 0 
0.67811 0.40000 -2.10156 1.51431 -0.84080 0.00000 0.00000 0.00000 0.00000 1.00064 9.19108 -0.207442 -9.91861 0 
0.56538 0.40000 -2.04519 1.52883 -0.83150 0.00000 0.00000 0.00000 0.00000 1.10854 8.27347 -0.225289 -10.2604 0 
0.56810 0.00000 0.00000 0.56810 0.00000 0.00000 0.00000 0.00000 0.00000 1.00069 10.9969 0 -11.4914 0 
0.74132 0.00000 0.00000 2.45007 -0.86438 0.00000 0.00000 1.51930 1.13031 1.00174 14.7731 0 -9.92067 0 
0.65551 0.40000 -2.09026 1.51781 -0.77811 0.00000 0.00000 0.00000 0.00000 1.06010 9.8158 -0.199448 -10.1607 0 
0.81761 0.00000 0.00000 1.55325 -0.61021 0.00000 0.00000 0.00000 0.00000 1.00530 13.8101 0 -10.3696 0 
