4.52257    141.123 
3.54221    112.513 
3.52555    63.5177 
3.44663    170.197 
3.75662    97.4339 
3.57439    110.121 
4.90620    72.6019 
3.45671    162.578 
3.45747    162.095 
4.78153    69.7889 
3.67512    123.474 
3.79350    109.408 
3.95149     127.07 
3.80850    57.6338 
3.79400    54.0311 
3.48426     61.316 
3.87880    93.0114 
3.85333    78.3739 
3.46014    156.951 
