2.06160 2.00000 -3.44238 2.07622 3.91237 1.55143 4.24576 1.67932 -0.11177 1.56218 8.95865 308.107 -0.0250016 -0.019878 -0.00106448 -9.89311 -0.000522638 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 361.275 0 0 -9.94688 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 5.09364 0.00000 0.00000 0.00000 0.00000 0.00000 364.756 0 0 -9.99438 0 0 
2.04648 2.00000 -3.44552 0.00000 0.00000 2.00000 3.26719 2.00000 -1.59795 0.00000 0.00000 89.2894 -0.0274069 0 -0.116309 -9.51619 0 
2.00000 2.00000 -3.50058 0.00000 0.00000 1.78895 0.09311 0.00000 0.00000 0.00000 0.00000 327.85 -0.0234437 0 -9.91612 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 4.69718 0.00000 0.00000 0.00000 0.00000 0.00000 364.729 0 0 -9.99326 0 0 
2.00732 0.00000 0.00000 0.00000 0.00000 2.00000 -3.19245 0.00000 0.00000 0.00000 0.00000 6.42641 0 0 -1.73118 0 0 
2.04225 0.00000 0.00000 2.00000 3.42733 2.00000 0.40620 0.00000 0.00000 0.00000 0.00000 297.603 0 -0.0138369 -9.91668 0 0 
2.10334 0.00000 0.00000 0.00000 0.00000 1.64991 -0.25604 0.00000 0.00000 0.00000 0.00000 298.013 0 0 -9.90156 0 0 
2.00688 0.00000 0.00000 2.00000 3.42806 2.00000 0.20456 2.00000 -3.52813 0.00000 0.00000 329.733 0 -0.0143155 -9.92877 -0.0224679 0 
2.02999 2.00000 -3.43187 2.00000 3.47954 1.66771 -0.57235 0.00000 0.00000 0.00000 0.00000 238.595 -0.0168166 -0.036234 -9.86715 0 0 
2.01353 0.00000 0.00000 0.00000 0.00000 2.00000 3.35772 1.53406 -1.61663 0.00000 0.00000 42.1167 0 0 -0.227301 -8.92442 0 
2.04583 2.00000 -3.49258 0.00000 0.00000 2.00000 2.17786 0.00000 0.00000 0.00000 0.00000 8.83876 -0.999131 0 -4.4793 0 0 
2.12416 0.00000 0.00000 0.00000 0.00000 1.70660 1.38393 2.00000 -2.29860 0.00000 0.00000 109.895 0 0 -9.47799 -0.293434 0 
2.04291 2.00000 -3.45180 0.00000 0.00000 3.89580 0.00000 0.00000 0.00000 0.00000 0.00000 372.19 -0.00742389 0 -9.98646 0 0 
2.00000 0.00000 0.00000 2.00000 3.40898 1.68450 0.44736 0.00000 0.00000 0.00000 0.00000 259.017 0 -0.0171904 -9.89007 0 0 
2.02315 2.00000 -3.42822 2.00000 3.54486 1.54238 1.63398 2.00000 -2.28901 0.00000 0.00000 42.0513 -0.0598993 -0.0523135 -8.56382 -0.658255 0 
2.02315 2.00000 -3.54486 2.00000 3.42822 1.54238 -1.63398 0.00000 0.00000 2.00000 2.28901 42.0513 -0.0523135 -0.0598993 -8.56382 0 -0.658255 
2.02726 2.00000 -3.44587 0.00000 0.00000 1.54908 0.04251 0.00000 0.00000 0.00000 0.00000 286.4 -0.0293378 0 -9.88018 0 0 
2.02726 0.00000 0.00000 2.00000 3.44587 1.54908 -0.04251 0.00000 0.00000 0.00000 0.00000 286.4 0 -0.0293378 -9.88018 0 0 
2.03087 2.00000 -3.42170 0.00000 0.00000 4.00660 0.00000 0.00000 0.00000 0.00000 0.00000 370.115 -0.00731965 0 -9.9867 0 0 
2.00000 0.00000 0.00000 2.00000 3.45436 1.63764 -0.58738 0.00000 0.00000 0.00000 0.00000 230.865 0 -0.0378206 -9.86583 0 0 
2.05136 0.00000 0.00000 0.00000 0.00000 1.80000 0.36132 0.00000 0.00000 0.00000 0.00000 289.232 0 0 -9.91061 0 0 
2.04891 0.00000 0.00000 0.00000 0.00000 1.56786 -0.08600 0.00000 0.00000 0.00000 0.00000 289.672 0 0 -9.88779 0 0 
2.04575 2.00000 -3.51929 2.00000 3.52193 2.00000 3.39130 1.80000 -0.06978 0.00000 0.00000 330.005 -0.0207786 -0.0134684 -0.0123995 -9.90881 0 
2.04575 2.00000 -3.52193 2.00000 3.51929 2.00000 -3.39130 0.00000 0.00000 1.80000 0.06978 330.005 -0.0134684 -0.0207786 -0.0123995 0 -9.90881 
2.00000 0.00000 0.00000 2.00000 3.46253 2.00000 -2.12341 0.00000 0.00000 0.00000 0.00000 9.14135 0 -0.967731 -4.77032 0 0 
2.00000 2.00000 -3.46253 0.00000 0.00000 2.00000 2.12341 0.00000 0.00000 0.00000 0.00000 9.14135 -0.967731 0 -4.77032 0 0 
2.02423 2.00000 -3.44900 2.00000 3.42065 1.76003 0.52619 0.00000 0.00000 0.00000 0.00000 254.264 -0.0344182 -0.0157803 -9.88051 0 0 
2.02423 2.00000 -3.42065 2.00000 3.44900 1.76003 -0.52619 0.00000 0.00000 0.00000 0.00000 254.264 -0.0157803 -0.0344182 -9.88051 0 0 
2.12090 2.00000 -3.47473 2.00000 3.46739 2.00000 2.66293 2.00000 -3.03794 0.00000 0.00000 7.44102 -0.516318 -0.417367 -2.18657 -1.28032 0 
2.05325 0.00000 0.00000 0.00000 0.00000 1.56341 0.62449 0.00000 0.00000 0.00000 0.00000 222.216 0 0 -9.86022 0 0 
2.02777 2.00000 -3.44282 0.00000 0.00000 1.59593 -0.60824 0.00000 0.00000 0.00000 0.00000 225.985 -0.0179686 0 -9.86209 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.22547 0.00000 0.00000 0.00000 0.00000 8.02527 0 0 -4.15597 0 0 
