4.77190 2.00000 -6.79215 2.19056 6.88743 15.7191 -0.443737 -0.465174 
2.00000 2.11244 -5.46242 2.08572 5.44906 11.2483 -0.617355 -0.616965 
4.89526 2.28655 -6.99711 2.00000 6.85383 15.947 -0.459681 -0.455904 
6.70708 2.09487 -7.80718 2.00000 7.75974 18.7891 -0.373179 -0.385865 
2.00000 2.00000 -5.40620 2.11335 5.46287 11.2485 -0.614125 -0.617378 
6.47534 2.25301 -7.77037 2.05339 7.67056 18.4566 -0.397388 -0.395128 
3.72887 2.00000 -6.27063 0.00000 0.00000 13.9482 -0.520594 0 
5.82810 2.05379 -7.34715 2.27060 7.45555 17.43 -0.418293 -0.420843 
2.00000 2.05798 -5.43519 2.24911 5.53076 11.2486 -0.615993 -0.62057 
2.62579 2.06765 -5.75292 0.00000 0.00000 12.1591 -0.573143 0 
3.58899 2.38824 -6.39481 2.16183 6.28161 13.8659 -0.529033 -0.525998 
2.00000 0.00000 0.00000 0.00000 0.00000 11.0336 0 0 
5.57819 0.00000 0.00000 2.00000 7.19530 16.8887 0 -0.429092 
2.00000 2.50000 -5.65620 2.13882 5.47561 11.2491 -0.62598 -0.617983 
2.00000 2.16099 -5.48670 2.14160 5.47700 11.2486 -0.618554 -0.618055 
2.56390 2.16035 -5.76833 2.03650 5.70640 12.1671 -0.574648 -0.571909 
2.00000 2.00000 -5.40620 0.00000 0.00000 11.1414 -0.620775 0 
2.00000 2.00000 -5.40620 0.00000 0.00000 11.1414 -0.620775 0 
4.25210 2.00000 -6.53225 2.14688 6.60569 14.9203 -0.486954 -0.487006 
3.25377 2.09450 -6.08034 2.05568 6.06093 13.2799 -0.526859 -0.525981 
3.08152 2.19673 -6.04532 2.41456 6.15424 13.0025 -0.539968 -0.544059 
2.00000 0.00000 0.00000 0.00000 0.00000 11.0336 0 0 
2.27278 2.08747 -5.58632 2.10445 5.59481 11.6953 -0.595056 -0.595132 
4.70312 0.00000 0.00000 0.00000 0.00000 15.3443 0 0 
2.00000 2.00000 -5.40620 2.19377 5.50309 11.2486 -0.614333 -0.619608 
2.00000 2.15995 -5.48618 2.47558 5.64399 11.2491 -0.618621 -0.625598 
2.35081 0.00000 0.00000 0.00000 0.00000 11.6044 0 0 
2.41941 2.38285 -5.80733 2.18787 5.70984 11.9332 -0.590055 -0.585888 
7.14445 0.00000 0.00000 2.06696 8.01190 19.3747 0 -0.37667 
8.47351 0.00000 0.00000 2.07063 8.67827 21.4826 0 -0.340087 
6.09207 2.07078 -7.48762 2.19589 7.55018 17.8486 -0.408733 -0.410203 
3.80071 2.00000 -5.98443 2.15941 6.38626 14.252 -0.622623 -0.509616 
3.65982 2.38661 -6.42942 2.12170 6.29696 13.979 -0.524805 -0.521215 
2.90081 2.20273 -5.95797 0.00000 0.00000 12.6044 -0.556627 0 
2.00000 0.00000 0.00000 0.00000 0.00000 11.0336 0 0 
2.00000 2.15261 -5.48251 2.01298 5.41269 11.2486 -0.618339 -0.614679 
2.00000 0.00000 0.00000 2.27377 5.54309 11.1418 0 -0.627582 
5.71800 2.08315 -7.30678 2.50000 7.51520 17.2542 -0.42287 -0.427298 
2.51530 2.17704 -5.75237 2.26000 5.79385 12.0882 -0.578791 -0.580703 
2.42061 2.16749 -5.70025 0.00000 0.00000 11.8275 -0.59159 0 
3.47877 2.25783 -6.27450 2.10964 6.20041 13.6906 -0.534016 -0.531829 
4.50030 2.18923 -6.75097 2.21490 6.76380 15.3181 -0.477132 -0.477492 
2.00000 0.00000 0.00000 0.00000 0.00000 11.0336 0 0 
2.41122 2.22468 -5.72415 2.31473 5.76917 11.9202 -0.587636 -0.589458 
2.00000 2.07758 -5.44499 2.20080 5.50660 11.2488 -0.616801 -0.619623 
3.76221 2.12640 -6.35050 2.09226 6.33343 14.1433 -0.515356 -0.514822 
5.85370 0.00000 0.00000 2.00000 7.33305 17.3286 0 -0.420037 
2.40504 0.00000 0.00000 2.11315 5.66530 11.8022 0 -0.590896 
2.00000 2.19825 -5.50532 2.14951 5.48096 11.2485 -0.619678 -0.618188 
4.03686 2.05732 -6.45329 2.50000 6.67463 14.5799 -0.499069 -0.504695 
2.00000 0.00000 0.00000 2.00000 5.40620 11.1414 0 -0.620833 
6.29460 2.50000 -7.80350 2.12066 7.61383 18.1701 -0.405888 -0.402167 
2.00000 2.03153 -5.42196 2.35310 5.58275 11.2486 -0.615211 -0.622601 
2.72983 2.11980 -5.83102 2.04153 5.79188 12.4359 -0.561988 -0.560008 
4.96970 2.07288 -6.92749 0.00000 0.00000 15.9226 -0.45773 0 
5.37436 2.10446 -7.14561 2.46094 7.32385 16.7074 -0.43674 -0.440682 
9.01155 0.00000 0.00000 2.10340 8.96367 22.3338 0 -0.327431 
5.32436 0.00000 0.00000 0.00000 0.00000 16.3301 0 0 
2.65522 2.31217 -5.88990 2.18632 5.82697 12.3171 -0.571385 -0.569144 
3.59966 0.00000 0.00000 0.00000 0.00000 13.588 0 0 
3.41826 2.00000 -6.11533 0.00000 0.00000 13.4364 -0.519029 0 
3.03440 2.15749 -6.00215 2.06295 5.95487 12.9285 -0.542131 -0.540042 
6.61665 2.16606 -7.79756 2.00000 7.57031 18.6694 -0.376354 -0.425982 
2.00000 2.01539 -5.41390 2.09921 5.45581 11.2487 -0.61472 -0.617381 
2.00000 2.00000 -5.40620 2.50000 5.65620 11.2484 -0.614443 -0.625918 
5.17331 2.11934 -7.05253 2.00000 6.99286 16.3884 -0.445406 -0.443696 
8.64271 2.28403 -8.86957 2.00000 8.72756 21.8937 -0.335669 -0.332943 
2.00000 2.34370 -5.57805 2.18942 5.50091 11.2484 -0.623128 -0.619182 
5.19302 2.10316 -7.05429 2.10686 7.05614 16.4204 -0.444316 -0.44435 
2.00000 2.00000 -5.40620 2.04880 5.43060 11.2485 -0.61462 -0.615708 
5.93511 2.20157 -7.47454 2.28126 7.51439 17.5966 -0.415948 -0.41681 
4.58370 2.00000 -6.69805 2.20326 6.79968 15.4515 -0.47038 -0.473263 
2.00000 0.00000 0.00000 2.00000 5.40620 11.1414 0 -0.620833 
3.63695 0.00000 0.00000 0.00000 0.00000 13.6477 0 0 
2.56365 2.18584 -5.78094 2.02966 5.70286 12.1676 -0.575571 -0.571689 
6.50795 0.00000 0.00000 2.00000 7.66018 18.3386 0 -0.38272 
3.69037 2.23504 -6.36890 2.19546 6.34911 14.0292 -0.521039 -0.520507 
2.00000 0.00000 0.00000 0.00000 0.00000 11.0336 0 0 
2.43618 0.00000 0.00000 0.00000 0.00000 11.7427 0 0 
5.32622 2.00000 -7.06931 2.23869 7.18866 16.602 -0.438223 -0.423781 
5.67039 0.00000 0.00000 0.00000 0.00000 16.8786 0 0 
2.00000 2.02242 -5.41741 2.00000 5.40620 11.2484 -0.614953 -0.61429 
9.42536 2.45579 -9.34677 2.39597 9.31686 23.1294 -0.318961 -0.318529 
2.81379 2.10098 -5.86359 2.00000 5.81310 12.5708 -0.555813 -0.553166 
2.00000 2.36197 -5.58718 2.50000 5.65620 11.2487 -0.623045 -0.625602 
3.22799 2.03860 -6.03949 2.12658 6.08348 13.2375 -0.52719 -0.529192 
