0.44137 0.93231 1.17193 0.93288 
1.12750 0.20297 1.02281 2.56989 
0.42806 0.30036 0.88040 1.04136 
0.73859 0.66596 0.90444 1.59642 
0.53752 1.32810 0.86103 1.12928 
0.45496 1.27477 1.32810 0.933563 
0.17628 0.38668 0.92103 0.434946 
0.19445 0.93408 0.84548 0.42916 
0.26193 0.94019 1.28230 0.555776 
1.12750 1.32810 0.24194 2.51825 
0.19377 0.16676 1.32810 0.542409 
1.12750 1.01523 1.32810 2.29412 
1.12750 0.95434 0.40210 2.45698 
0.21949 1.18033 0.60412 0.492545 
0.24019 0.61570 1.09859 0.539203 
1.12750 1.21789 1.32810 2.2666 
0.69307 1.08613 0.76970 1.47109 
1.12750 1.00898 0.31592 2.49316 
1.12750 1.31286 0.53689 2.37355 
0.55731 1.15316 1.30557 1.14639 
0.21942 1.32810 1.19766 0.457269 
0.37930 1.32810 1.32254 0.778722 
0.17231 0.99803 0.49804 0.405187 
1.12750 1.11126 0.49080 2.40849 
0.23541 1.32810 0.72611 0.511744 
1.12750 0.97680 0.88874 2.33669 
0.45576 1.31119 1.32810 0.933608 
0.35354 0.31226 1.21421 0.850037 
0.54877 1.31746 0.70948 1.17055 
1.12750 1.32810 0.53055 2.37546 
1.12750 1.14556 1.32810 2.27292 
0.35341 1.32810 0.79492 0.754994 
0.20651 1.32810 1.32810 0.427568 
1.04114 1.32810 0.79043 2.15055 
0.51895 1.32810 0.57963 1.12836 
1.12750 1.32810 0.72472 2.3309 
1.04920 1.08041 1.32810 2.13209 
0.57280 1.32810 0.40008 1.28569 
0.35740 0.97212 0.96366 0.766086 
0.19812 0.19417 0.39099 0.605732 
0.16455 0.49262 0.60078 0.409812 
0.67966 1.28899 1.12663 1.39615 
1.12750 1.32810 0.67708 2.34239 
0.25809 1.32810 1.20640 0.536797 
0.62117 1.32810 0.94665 1.29108 
1.12750 1.27372 0.36756 2.44443 
0.92299 0.44996 1.02271 2.01491 
1.12750 0.97877 1.02365 2.32035 
0.23767 0.88796 0.35933 0.586823 
0.69847 0.61667 1.09139 1.50503 
0.21502 0.24876 0.32031 0.64329 
1.12750 0.68939 1.15034 2.35055 
1.12750 0.84179 0.22500 2.57267 
1.12750 1.21455 0.63299 2.35806 
1.01318 1.32810 1.13191 2.0539 
0.52320 1.32810 0.17035 1.30832 
0.29853 0.33539 1.32810 0.714325 
0.34872 0.28620 1.32810 0.845371 
1.12750 1.20396 0.37383 2.44456 
1.12750 0.52793 1.28128 2.37839 
1.12750 0.19268 1.31370 2.56325 
1.12750 1.32810 0.37969 2.43176 
0.44821 1.17038 0.20211 1.12337 
0.64469 0.42062 1.32810 1.42987 
0.17465 0.17511 1.32810 0.487503 
1.12750 0.99483 0.68640 2.36797 
0.25075 0.86933 0.97299 0.547133 
0.15443 1.32810 0.72137 0.338678 
