0.43030 0.16000 -0.53516 0.48514 0.89868 6.67328 -4.48525 -2.87438 
0.16000 0.00000 0.00000 0.00000 0.00000 3.18613 0 0 
0.16000 0.16000 -0.41000 0.00000 0.00000 4.90653 -5.78262 0 
0.16000 0.16000 -0.41000 0.16000 0.41000 6.43866 -4.15153 -4.15336 
0.16000 0.16000 -0.66000 0.00000 0.00000 3.87739 -4.12722 0 
0.16000 0.16000 -0.66000 0.16000 0.66000 4.5022 -3.37963 -3.37531 
0.16000 0.16000 -0.91000 0.00000 0.00000 3.53852 -3.09046 0 
0.16000 0.16000 -0.91000 0.16000 0.91000 3.86532 -2.71405 -2.71449 
0.16000 0.16000 -1.41000 0.00000 0.00000 3.30581 -1.856 0 
0.16000 0.00000 0.00000 0.16000 1.41000 3.30595 0 -1.8562 
0.16000 0.16000 -1.41000 0.16000 1.41000 3.41725 -1.75058 -1.75044 
0.32000 0.00000 0.00000 0.00000 0.00000 3.60072 0 0 
0.32000 0.32000 -0.57000 0.00000 0.00000 5.44168 -5.57094 0 
0.32000 0.32000 -0.57000 0.32000 0.57000 7.14008 -4.0573 -4.06001 
0.32000 0.32000 -0.82000 0.00000 0.00000 4.35894 -3.98324 0 
0.32000 0.32000 -0.82000 0.32000 0.82000 5.06274 -3.29087 -3.2898 
0.32000 0.32000 -1.07000 0.00000 0.00000 3.99323 -2.99817 0 
0.32000 0.32000 -1.07000 0.32000 1.07000 4.36107 -2.65399 -2.65408 
0.32000 0.21091 -1.51545 0.00000 0.00000 3.73393 -1.76794 0 
0.32000 0.00000 0.00000 0.21091 1.51545 3.7339 0 -1.76797 
0.32000 0.21091 -1.51545 0.21091 1.51545 3.86232 -1.67306 -1.67342 
0.48000 0.00000 0.00000 0.00000 0.00000 3.97688 0 0 
0.48000 0.48000 -0.73000 0.00000 0.00000 5.88154 -5.33821 0 
0.48000 0.48000 -0.73000 0.48000 0.73000 7.68058 -3.95472 -3.95724 
0.48000 0.48000 -0.98000 0.00000 0.00000 4.77359 -3.82121 0 
0.48000 0.48000 -0.98000 0.48000 0.98000 5.52533 -3.19305 -3.19305 
0.48000 0.48000 -1.23000 0.00000 0.00000 4.39423 -2.88887 0 
0.48000 0.48000 -1.23000 0.48000 1.23000 4.78985 -2.5752 -2.57449 
0.48000 0.21091 -1.59546 0.00000 0.00000 4.11965 -1.65778 0 
0.48000 0.00000 0.00000 0.21091 1.59546 4.11965 0 -1.65772 
0.48000 0.21091 -1.59546 0.21091 1.59546 4.25576 -1.57503 -1.57506 
0.64000 0.00000 0.00000 0.00000 0.00000 4.32823 0 0 
0.64000 0.64000 -0.89000 0.00000 0.00000 6.28524 -5.12037 0 
0.64000 0.64000 -0.89000 0.64000 0.89000 8.13875 -3.84007 -3.84225 
0.64000 0.64000 -1.14000 0.00000 0.00000 5.15339 -3.65823 0 
0.64000 0.64000 -1.14000 0.64000 1.14000 5.94225 -3.09015 -3.09092 
0.64000 0.64000 -1.39000 0.00000 0.00000 4.7671 -2.77093 0 
0.64000 0.64000 -1.39000 0.64000 1.39000 5.1814 -2.48529 -2.48536 
0.64000 0.21091 -1.67546 0.00000 0.00000 4.47926 -1.56226 0 
0.64000 0.00000 0.00000 0.21091 1.67546 4.47864 0 -1.56246 
0.64000 0.21091 -1.67546 0.21091 1.67546 4.62445 -1.48903 -1.48855 
0.80000 0.00000 0.00000 0.00000 0.00000 4.67013 0 0 
0.80000 0.80000 -1.05000 0.00000 0.00000 6.6503 -4.91585 0 
0.80000 0.80000 -1.05000 0.80000 1.05000 8.55939 -3.73856 -3.73902 
0.80000 0.80000 -1.30000 0.00000 0.00000 5.516 -3.50668 0 
0.80000 0.80000 -1.30000 0.80000 1.30000 6.3271 -2.98665 -2.98768 
0.80000 0.71091 -1.50545 0.00000 0.00000 5.11911 -2.64398 0 
0.80000 0.71091 -1.50545 0.71091 1.50545 5.55013 -2.38098 -2.38098 
0.80000 0.21091 -1.75545 0.00000 0.00000 4.82464 -1.47525 0 
0.80000 0.00000 0.00000 0.21091 1.75545 4.82448 0 -1.47533 
0.80000 0.21091 -1.75545 0.21091 1.75545 4.97735 -1.41119 -1.41112 
0.96000 0.00000 0.00000 0.00000 0.00000 5.00301 0 0 
0.96000 0.96000 -1.21000 0.00000 0.00000 7.00324 -4.73798 0 
0.96000 0.96000 -1.21000 0.96000 1.21000 8.95241 -3.63615 -3.63581 
0.96000 0.96000 -1.46000 0.00000 0.00000 5.86159 -3.36668 0 
0.96000 0.96000 -1.46000 0.96000 1.46000 6.69189 -2.88665 -2.88643 
0.96000 0.71091 -1.58546 0.00000 0.00000 5.45936 -2.50586 0 
0.96000 0.71091 -1.58546 0.71091 1.58546 5.9021 -2.27327 -2.27357 
