1.85399 1.56250 1.56250 2.75525 
1.56250 1.56250 1.56250 2.33135 
1.84728 1.56250 1.56250 2.74548 
2.00388 1.56250 1.56250 2.96632 
1.90248 1.56250 1.56250 2.82072 
1.86085 1.56250 1.56250 2.76369 
1.72031 1.56250 1.56250 2.56016 
1.72948 1.56250 1.56250 2.57261 
1.76350 1.56250 1.56250 2.62077 
1.56250 1.56250 1.56250 2.33135 
1.72913 1.56250 1.56250 2.57146 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.74210 1.56250 1.56250 2.59082 
1.75254 1.56250 1.56250 2.60442 
1.56250 1.56250 1.56250 2.33135 
1.98092 1.56250 1.56250 2.9329 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.91246 1.56250 1.56250 2.83521 
1.74207 1.56250 1.56250 2.59038 
1.82270 1.56250 1.56250 2.7075 
1.71831 1.56250 1.56250 2.55708 
1.56250 1.56250 1.56250 2.33135 
1.75013 1.56250 1.56250 2.60199 
1.56250 1.56250 1.56250 2.33135 
1.86125 1.56250 1.56250 2.76491 
1.80970 1.56250 1.56250 2.68685 
1.90815 1.56250 1.56250 2.82873 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.80964 1.56250 1.56250 2.6886 
1.73556 1.56250 1.56250 2.58098 
2.15645 1.56250 1.56250 3.17828 
1.89312 1.56250 1.56250 2.80492 
1.56250 1.56250 1.56250 2.33135 
2.16051 1.56250 1.56250 3.18407 
1.92027 1.56250 1.56250 2.84846 
1.81165 1.56250 1.56250 2.69162 
1.73133 1.56250 1.56250 2.57443 
1.71440 1.56250 1.56250 2.55167 
1.97416 1.56250 1.56250 2.92357 
1.56250 1.56250 1.56250 2.33135 
1.76157 1.56250 1.56250 2.6186 
1.94466 1.56250 1.56250 2.88421 
1.56250 1.56250 1.56250 2.33135 
2.09687 1.56250 1.56250 3.09699 
1.56250 1.56250 1.56250 2.33135 
1.75127 1.56250 1.56250 2.60265 
1.98364 1.56250 1.56250 2.93715 
1.73985 1.56250 1.56250 2.58504 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
2.14235 1.56250 1.56250 3.15867 
1.89526 1.56250 1.56250 2.81277 
1.78196 1.56250 1.56250 2.64911 
1.80727 1.56250 1.56250 2.68352 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.85745 1.56250 1.56250 2.76015 
1.95653 1.56250 1.56250 2.89653 
1.71949 1.56250 1.56250 2.55794 
2.20000 1.56250 1.56250 3.2441 
1.75787 1.56250 1.56250 2.61317 
1.70930 1.56250 1.56250 2.54367 
1.94219 1.56250 1.56250 2.87939 
1.56250 1.56250 1.56250 2.33135 
1.72790 1.56250 1.56250 2.5703 
1.77029 1.56250 1.56250 2.6251 
1.56250 1.56250 1.56250 2.33135 
1.80004 1.56250 1.56250 2.67333 
1.70680 1.56250 1.56250 2.53991 
1.56250 1.56250 1.56250 2.33135 
1.90010 1.56250 1.56250 2.81775 
1.77717 1.56250 1.56250 2.64239 
1.89386 1.56250 1.56250 2.81092 
1.78008 1.56250 1.56250 2.64649 
1.85705 1.56250 1.56250 2.75941 
1.81193 1.56250 1.56250 2.69189 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.74100 1.56250 1.56250 2.58831 
1.99018 1.56250 1.56250 2.94768 
2.20000 1.56250 1.56250 3.2441 
2.07709 1.56250 1.56250 3.07103 
1.78120 1.56250 1.56250 2.64805 
1.81717 1.56250 1.56250 2.70164 
2.04525 1.56250 1.56250 3.02642 
1.72863 1.56250 1.56250 2.5687 
1.56250 1.56250 1.56250 2.33135 
1.76678 1.56250 1.56250 2.61971 
1.77595 1.56250 1.56250 2.64005 
1.56250 1.56250 1.56250 2.33135 
1.78215 1.56250 1.56250 2.64939 
1.76840 1.56250 1.56250 2.6211 
1.90073 1.56250 1.56250 2.81852 
1.77435 1.56250 1.56250 2.63765 
1.56250 1.56250 1.56250 2.33135 
1.72285 1.56250 1.56250 2.56338 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
1.92242 1.56250 1.56250 2.84949 
1.72781 1.56250 1.56250 2.56842 
1.94058 1.56250 1.56250 2.87602 
1.56250 1.56250 1.56250 2.33135 
2.05579 1.56250 1.56250 3.04101 
1.72157 1.56250 1.56250 2.56137 
2.20000 1.56250 1.56250 3.2441 
1.77039 1.56250 1.56250 2.62704 
1.56250 1.56250 1.56250 2.33135 
1.84001 1.56250 1.56250 2.73503 
1.56250 1.56250 1.56250 2.33135 
1.83493 1.56250 1.56250 2.72736 
1.72574 1.56250 1.56250 2.56752 
1.76990 1.56250 1.56250 2.62364 
2.06681 1.56250 1.56250 3.05647 
1.74080 1.56250 1.56250 2.58863 
1.56250 1.56250 1.56250 2.33135 
1.79413 1.56250 1.56250 2.66439 
1.77634 1.56250 1.56250 2.64109 
2.02872 1.56250 1.56250 3.00354 
1.91696 1.56250 1.56250 2.8423 
1.56250 1.56250 1.56250 2.33135 
1.89632 1.56250 1.56250 2.8123 
1.76145 1.56250 1.56250 2.61764 
2.13699 1.56250 1.56250 3.15105 
1.79332 1.56250 1.56250 2.65854 
1.89509 1.56250 1.56250 2.80833 
1.78117 1.56250 1.56250 2.64805 
1.73493 1.56250 1.56250 2.58042 
1.70164 1.56250 1.56250 2.53277 
2.04882 1.56250 1.56250 3.03146 
1.78386 1.56250 1.56250 2.65182 
1.56250 1.56250 1.56250 2.33135 
1.73171 1.56250 1.56250 2.57603 
1.81975 1.56250 1.56250 2.70128 
2.00153 1.56250 1.56250 2.96307 
1.56250 1.56250 1.56250 2.33135 
1.56250 1.56250 1.56250 2.33135 
2.03662 1.56250 1.56250 3.01471 
1.90174 1.56250 1.56250 2.81935 
2.00496 1.56250 1.56250 2.97041 
1.73776 1.56250 1.56250 2.58383 
1.81759 1.56250 1.56250 2.69816 
1.56250 1.56250 1.56250 2.33135 
1.75949 1.56250 1.56250 2.61518 
1.79695 1.56250 1.56250 2.6695 
1.95377 1.56250 1.56250 2.89237 
1.70359 1.56250 1.56250 2.53541 
1.56250 1.56250 1.56250 2.33135 
