0.32270 0.54093 0.66278 1.85269 
0.74220 0.17006 0.58696 4.40478 
0.31456 0.21958 0.51454 1.96596 
0.50442 0.40549 0.52676 2.93473 
0.38149 0.74220 0.50469 2.17625 
0.33101 0.71508 0.74220 1.85725 
0.16062 0.26348 0.53520 1.01756 
0.17174 0.54183 0.49678 1.02219 
0.21299 0.54494 0.71891 1.22861 
0.74220 0.74220 0.18987 4.34421 
0.17132 0.15164 0.74220 1.13026 
0.74220 0.58310 0.74220 4.10838 
0.74220 0.55214 0.27132 4.31459 
0.18705 0.66706 0.37404 1.12087 
0.19970 0.37993 0.62549 1.19797 
0.74220 0.68616 0.74220 4.07938 
0.47659 0.61915 0.45824 2.73925 
0.74220 0.57992 0.22749 4.34087 
0.74220 0.73445 0.33986 4.21275 
0.39359 0.65324 0.73074 2.21332 
0.18700 0.74220 0.67587 1.06458 
0.28476 0.74220 0.73938 1.59964 
0.15820 0.57435 0.32010 0.977162 
0.74220 0.63193 0.31642 4.25685 
0.19678 0.74220 0.43608 1.15585 
0.74220 0.56356 0.51878 4.17537 
0.33150 0.73360 0.74220 1.85724 
0.26900 0.22563 0.68429 1.66595 
0.38837 0.73679 0.42762 2.23762 
0.74220 0.74220 0.33663 4.21273 
0.74220 0.64938 0.74220 4.08693 
0.26892 0.74220 0.47107 1.55564 
0.17911 0.74220 0.74220 1.01428 
0.68940 0.74220 0.46879 3.86415 
0.37013 0.74220 0.36159 2.15889 
0.74220 0.74220 0.43537 4.16047 
0.69433 0.61625 0.74220 3.84104 
0.40306 0.74220 0.27029 2.39397 
0.27137 0.56118 0.55688 1.57973 
0.17398 0.16558 0.26567 1.2317 
0.15345 0.31735 0.37235 0.984273 
0.46839 0.72231 0.63975 2.62376 
0.74220 0.74220 0.41115 4.1721 
0.21065 0.74220 0.68031 1.19572 
0.43263 0.74220 0.54823 2.44572 
0.74220 0.71455 0.25375 4.28407 
0.61716 0.29565 0.58690 3.5992 
0.74220 0.56456 0.58738 4.15259 
0.19816 0.51838 0.24957 1.25567 
0.47989 0.38043 0.62183 2.78524 
0.18431 0.19334 0.22972 1.29512 
0.74220 0.41741 0.65181 4.19096 
0.74220 0.49491 0.18126 4.42264 
0.74220 0.68446 0.38873 4.19815 
0.67231 0.74220 0.64243 3.71822 
0.37273 0.74220 0.15347 2.32979 
0.23537 0.23739 0.74220 1.45152 
0.26606 0.21238 0.74220 1.65157 
0.74220 0.67907 0.25694 4.2871 
0.74220 0.33530 0.71839 4.22028 
0.74220 0.16482 0.73488 4.37559 
0.74220 0.74220 0.25992 4.27119 
0.32689 0.66200 0.16962 2.05513 
0.44701 0.28073 0.74220 2.63112 
0.15963 0.15589 0.74220 1.05426 
0.74220 0.57273 0.41589 4.21693 
0.20616 0.50891 0.56162 1.21658 
0.14727 0.74220 0.43367 0.87085 
0.42963 0.74220 0.29180 2.5282 
0.74220 0.51542 0.60894 4.1629 
0.16983 0.15785 0.74220 1.11554 
0.22122 0.32354 0.58633 1.34668 
0.74220 0.35672 0.74220 4.20138 
0.25729 0.68470 0.74220 1.4553 
0.14424 0.72219 0.74220 0.819915 
