2.660390 2.205900 -5.526940 0.000000 0.000000 6.224400 6.805600 3.038460 4.508470 0.833929 0.000000 18.582100 
2.660390  0.000000  0.000000  2.205900  5.526940  6.224400  6.805600  3.038460  4.508470  0.000000  0.833929  18.582100  
2.257210  2.092780  -5.268790  2.192760  5.318790  6.067900  6.366700  4.577850  5.533960  0.677094  -0.096402  16.156500  
2.919610 2.000000 -5.553600 0.000000 0.000000 5.471100 6.848200 3.071330 4.590230 0.780690 0.000000 20.120200 
2.919610  0.000000  0.000000  2.000000  5.553600  5.471100  6.848200  3.071330  4.590230  0.000000  0.780690  20.120200  
2.839420  0.000000  0.000000  0.000000  0.000000  6.411300  2.435100  2.552580  4.068900  0.000000  0.000000  18.298200  
2.663560 2.047340 -5.449250 0.000000 0.000000 6.719200 6.681200 2.688170 4.115510 0.344226 0.000000 18.084700 
2.663560  0.000000  0.000000  2.047340  5.449250  6.719200  6.681200  2.688170  4.115510  0.000000  0.344226  18.084700  
3.026700  2.050180  -5.632240  2.158990  5.686640  6.593900  6.627000  3.480680  4.471340  0.757854  0.655407  22.178000  
2.379330  0.000000  0.000000  0.000000  0.000000  5.440400  2.966700  2.281160  4.069890  0.000000  0.000000  15.571600  
2.000000  2.220640  -5.204120  2.358460  5.273030  5.686900  6.432400  2.934100  4.146640  0.489028  0.576384  14.229600  
2.538470 2.149060 -5.437570 0.000000 0.000000 5.692200 6.662600 2.923480 4.499240 0.769060 0.000000 16.722900 
2.538470  0.000000  0.000000  2.149060  5.437570  5.692200  6.662600  2.923480  4.499240  0.000000  0.769060  16.722900  
2.323370  2.262760  -5.386860  2.282520  5.396740  5.610500  6.565100  2.995760  4.105910  0.672832  0.524221  15.844400  
3.825740 0.000000 0.000000 2.153150 6.083250 6.851000 9.418200 3.390960 4.672030 0.000000 0.512432 23.223200 
3.825740  2.153150  -6.083250  0.000000  0.000000  6.851000  9.418200  3.390960  4.672030  0.512432  0.000000  23.223200  
3.175390  2.281580  -5.822290  2.254040  5.808520  6.751700  6.909600  3.443050  4.395770  0.440941  0.333918  22.689300  
2.597670 2.000000 -5.392630 0.000000 0.000000 6.288700 6.590600 3.018320 4.523890 0.741039 0.000000 17.575200 
2.597670  0.000000  0.000000  2.000000  5.392630  6.288700  6.590600  3.018320  4.523890  0.000000  0.741039  17.575200  
2.572320  2.239520  -5.499720  2.036280  5.398100  5.448800  6.547600  3.167740  4.380610  0.666626  0.770729  18.338900  
5.000000  2.451660  -6.819630  2.082280  6.634940  6.007000  7.706700  4.104470  4.891040  0.316914  0.602223  30.006400  
2.000000 2.089930 -5.138760 0.000000 0.000000 6.667900 6.184400 3.375990 4.803610 0.278754 0.000000 14.810300 
