2.06160 2.00000 -3.28618 2.07622 3.75617 1.55143 3.21549 1.67932 -0.09936 1.56218 6.61104 311.036 -0.0177971 -0.00311081 -0.017755 -9.81228 -0.000351184 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 364.39 0 0 -9.86992 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 15.56 0 0 -6.77763 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 15.5595 0 0 -6.7779 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 4.75000 0.00000 0.00000 0.00000 0.00000 0.00000 367.046 0 0 -9.90349 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 3.26846 1.73674 -0.20405 0.00000 0.00000 308.597 0 0 -0.0224792 -9.8312 0 
2.00000 0.00000 0.00000 0.00000 0.00000 1.55765 -0.22617 2.00000 -3.30702 2.00000 3.14180 289.04 0 0 -9.80663 -0.0126704 -0.0288862 
2.08555 0.00000 0.00000 2.00000 3.38319 2.00000 3.07786 1.66576 -0.12595 0.00000 0.00000 309.657 0 -0.00405148 -0.0244576 -9.81065 0 
2.01656 0.00000 0.00000 0.00000 0.00000 2.00000 -0.33371 0.00000 0.00000 0.00000 0.00000 310.548 0 0 -9.84447 0 0 
2.01325 0.00000 0.00000 0.00000 0.00000 2.00000 -0.74784 0.00000 0.00000 0.00000 0.00000 237.605 0 0 -9.79408 0 0 
2.20000 2.00000 -3.41199 2.00000 3.38630 2.00000 2.84048 2.00000 -0.52569 0.00000 0.00000 293.974 -0.00461276 -0.00352506 -0.0423041 -9.80364 0 
2.01422 2.00000 -3.26344 2.00000 3.27545 1.78741 -0.48991 0.00000 0.00000 0.00000 0.00000 264.402 -0.00617237 -0.0302545 -9.80362 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.25000 0.00000 0.00000 0.00000 0.00000 324.315 0 0 -9.85296 0 0 
2.04694 0.00000 0.00000 0.00000 0.00000 3.33422 0.00000 0.00000 0.00000 0.00000 0.00000 376.32 0 0 -9.90098 0 0 
2.00576 0.00000 0.00000 0.00000 0.00000 2.00000 2.97042 1.57805 -0.60155 0.00000 0.00000 225.917 0 0 -0.0493457 -9.76422 0 
2.00617 0.00000 0.00000 0.00000 0.00000 3.27864 0.00000 0.00000 0.00000 0.00000 0.00000 368.17 0 0 -9.90036 0 0 
2.01726 0.00000 0.00000 0.00000 0.00000 1.62091 -0.62197 0.00000 0.00000 0.00000 0.00000 226.64 0 0 -9.77941 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -0.26647 0.00000 0.00000 0.00000 0.00000 320.827 0 0 -9.85163 0 0 
2.12911 0.00000 0.00000 0.00000 0.00000 2.00000 -0.90736 0.00000 0.00000 0.00000 0.00000 219.813 0 0 -9.76685 0 0 
2.14386 2.00000 -3.32338 0.00000 0.00000 1.60912 0.64399 0.00000 0.00000 0.00000 0.00000 233.476 -0.037949 0 -9.76644 0 0 
2.01463 0.00000 0.00000 2.00000 3.27162 1.51854 -0.03505 0.00000 0.00000 0.00000 0.00000 283.964 0 -0.0243122 -9.79567 0 0 
2.01463 2.00000 -3.27162 0.00000 0.00000 1.51854 0.03505 0.00000 0.00000 0.00000 0.00000 283.964 -0.0243122 0 -9.79567 0 0 
