2.06160 2.00000 -3.28618 2.07622 3.75617 375.099 -0.00210882 -0.000711434 -9.99816 
2.00000 0.00000 0.00000 0.00000 0.00000 364.168 0 0 -10.0009 
4.00000 0.00000 0.00000 0.00000 0.00000 718.314 0 0 -10.0003 
6.00000 0.00000 0.00000 0.00000 0.00000 1072.48 0 0 -10.0002 
8.00000 0.00000 0.00000 0.00000 0.00000 1426.1 0 0 -10 
10.00000 0.00000 0.00000 0.00000 0.00000 1780.25 0 0 -10 
12.00000 0.00000 0.00000 0.00000 0.00000 2134.4 0 0 -10 
14.00000 0.00000 0.00000 0.00000 0.00000 2488.55 0 0 -10 
2.08099 0.00000 0.00000 0.00000 0.00000 378.501 0 0 -10.001 
2.00000 2.00000 -3.25075 2.00000 3.25886 364.199 -0.00219219 -0.00214278 -9.99647 
2.00114 2.00000 -3.34495 0.00000 0.00000 364.362 -0.00173027 0 -9.99939 
2.03460 0.00000 0.00000 0.00000 0.00000 370.297 0 0 -10.0009 
2.03304 0.00000 0.00000 0.00000 0.00000 370.014 0 0 -10.0009 
2.00000 0.00000 0.00000 0.00000 0.00000 364.168 0 0 -10.0009 
2.03419 0.00000 0.00000 0.00000 0.00000 370.227 0 0 -10.0009 
2.02395 0.00000 0.00000 0.00000 0.00000 368.424 0 0 -10.0009 
2.02146 0.00000 0.00000 0.00000 0.00000 367.955 0 0 -10.0009 
2.06450 2.00000 -3.34424 0.00000 0.00000 375.585 -0.0018212 0 -9.99925 
2.07952 0.00000 0.00000 0.00000 0.00000 378.255 0 0 -10.001 
2.00000 2.00000 -3.27067 0.00000 0.00000 364.156 -0.00208532 0 -9.99884 
2.00000 2.00000 -3.25414 2.00000 3.26842 364.197 -0.00217073 -0.00209374 -9.99661 
2.01253 2.00000 -3.30757 2.00000 3.35662 366.417 -0.0019148 -0.00169231 -9.99739 
2.00000 0.00000 0.00000 0.00000 0.00000 364.168 0 0 -10.0009 
2.00000 2.00000 -3.25608 0.00000 0.00000 364.153 -0.00216042 0 -9.99869 
2.05005 2.00000 -3.34274 0.00000 0.00000 373.019 -0.00180756 0 -9.99925 
2.02786 0.00000 0.00000 0.00000 0.00000 369.096 0 0 -10.0009 
2.02403 0.00000 0.00000 0.00000 0.00000 368.424 0 0 -10.0009 
2.00000 0.00000 0.00000 0.00000 0.00000 364.168 0 0 -10.0009 
2.00606 0.00000 0.00000 0.00000 0.00000 365.23 0 0 -10.0009 
2.06007 0.00000 0.00000 0.00000 0.00000 374.788 0 0 -10.0009 
2.00000 2.00000 -3.25783 0.00000 0.00000 364.151 -0.0021512 0 -9.99874 
2.00000 0.00000 0.00000 0.00000 0.00000 364.168 0 0 -10.0009 
2.00780 0.00000 0.00000 0.00000 0.00000 365.55 0 0 -10.0009 
2.00932 0.00000 0.00000 0.00000 0.00000 365.832 0 0 -10.0009 
2.11432 0.00000 0.00000 0.00000 0.00000 384.415 0 0 -10.001 
2.14386 0.00000 0.00000 0.00000 0.00000 389.622 0 0 -10.0005 
2.09093 0.00000 0.00000 0.00000 0.00000 380.272 0 0 -10.001 
2.04002 0.00000 0.00000 0.00000 0.00000 371.254 0 0 -10.001 
2.03688 2.00000 -3.26997 0.00000 0.00000 370.665 -0.00214682 0 -9.99887 
