1.85399 1.85399 0.00000 1.25000 -1.55200 1.25000 1.55200 1.25000 1.25000 331.214 -9.91092 
1.76293 1.76293 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 314.923 -10.2427 
1.80664 1.80664 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 322.731 -10.2347 
1.76423 1.76423 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 315.153 -10.2419 
1.84245 1.84245 0.00000 1.25000 -1.54623 1.25000 1.54623 1.25000 1.25000 329.167 -9.91016 
1.95732 1.74612 0.10560 1.25000 -1.39246 1.25000 1.60366 1.25000 1.25000 349.638 -8.84411 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.95836 1.84980 0.05428 1.25000 -1.49562 1.25000 1.60418 1.25000 1.25000 349.817 -9.36354 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.73166 1.73166 0.00000 1.25000 -1.49083 1.25000 1.49083 1.25000 1.25000 309.369 -9.91045 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.72953 1.72953 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 308.946 -10.2454 
1.85357 1.85357 0.00000 1.25000 -1.55178 1.25000 1.55178 1.25000 1.25000 331.142 -9.91093 
1.71949 1.71949 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 307.001 -10.2513 
2.03487 1.78527 0.12480 1.25000 -1.39284 1.25000 1.64244 1.25000 1.25000 363.502 -8.69704 
1.87516 1.87516 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 336.043 -10.1941 
1.92734 1.75462 0.08636 1.25000 -1.41595 1.25000 1.58867 1.25000 1.25000 344.268 -9.02551 
1.70241 1.63799 0.03221 1.25000 -1.41178 1.25000 1.47621 1.25000 1.25000 304.081 -9.53758 
1.76031 1.76031 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 314.459 -10.2431 
1.85644 1.85644 0.00000 1.25000 -1.55322 1.25000 1.55322 1.25000 1.25000 331.643 -9.91092 
2.20000 2.00000 0.10000 1.25000 -1.52500 1.25000 1.72500 1.25000 1.25000 392.999 -9.01229 
1.74721 1.74721 0.00000 1.25000 -1.49861 1.25000 1.49861 1.25000 1.25000 312.131 -9.91126 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.83245 1.83245 0.00000 1.25000 -1.54123 1.25000 1.54123 1.25000 1.25000 327.38 -9.91016 
1.80057 1.80057 0.00000 1.25000 -1.52528 1.25000 1.52528 1.25000 1.25000 321.672 -9.91122 
1.92242 1.76975 0.07634 1.25000 -1.43354 1.25000 1.58621 1.25000 1.25000 343.4 -9.12563 
1.70892 1.70892 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 305.264 -10.2492 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.81405 1.81405 0.00000 1.25000 -1.53203 1.25000 1.53203 1.25000 1.25000 324.092 -9.91043 
1.83805 1.83199 0.00303 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 327.716 -10.2125 
1.83465 1.83465 0.00000 1.25000 -1.54233 1.25000 1.54233 1.25000 1.25000 327.773 -9.91016 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.98653 1.98653 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 354.884 -10.2091 
1.73493 1.73493 0.00000 1.25000 -1.49246 1.25000 1.49246 1.25000 1.25000 309.936 -9.91177 
1.79369 1.68763 0.05303 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 305.053 -10.1352 
1.77725 1.77725 0.00000 1.25000 -1.51363 1.25000 1.51363 1.25000 1.25000 317.517 -9.91043 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.72918 1.72918 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 309.947 -10.2099 
2.02235 1.90735 0.05750 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 344.496 -10.1089 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.89589 1.73680 0.07955 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 314.189 -10.1161 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 223.293 -9.9117 
1.75083 1.75083 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 313.819 -10.2061 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 223.241 -10.3672 
1.78568 1.78568 0.00000 1.25000 -1.51784 1.25000 1.51784 1.25000 1.25000 319.018 -9.91044 
