0.49939 0.16000 -0.56807 0.72270 12.5057 -4.76052 
0.56375 0.00000 0.00000 0.56375 10.5536 0 
0.72270 0.00000 0.00000 0.72270 12.2228 0 
0.72270 0.00000 0.00000 0.72270 12.2228 0 
0.72270 0.00000 0.00000 0.72270 12.2228 0 
0.56375 0.16000 -0.61187 0.56375 13.1974 -4.33033 
0.56375 0.16000 -0.61187 0.72270 13.1039 -4.38558 
0.56375 0.16000 -0.61187 0.72270 13.1039 -4.38558 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.56375 15.0497 -3.81796 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.56375 15.0497 -3.81796 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.72270 0.16000 -0.69135 0.72270 14.9522 -3.86382 
0.56375 0.16000 -0.86187 0.56375 11.4186 -2.77449 
0.56375 0.16000 -0.86187 0.72270 11.3124 -2.82911 
0.56375 0.16000 -0.86187 0.72270 11.3124 -2.82911 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.56375 13.2359 -2.41719 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.56375 13.2359 -2.41719 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.72270 0.16000 -0.94135 0.72270 13.1444 -2.43039 
0.56375 0.32000 -0.69188 0.56375 13.2252 -4.56806 
0.56375 0.32000 -0.69188 0.72270 13.146 -4.6039 
0.56375 0.32000 -0.69188 0.72270 13.146 -4.6039 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.56375 15.1052 -4.00857 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.56375 15.1052 -4.00857 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.72270 0.32000 -0.77135 0.72270 14.9974 -4.06794 
0.56375 0.29497 -0.92936 0.56375 11.4137 -2.94694 
0.56375 0.29497 -0.92936 0.72270 11.3428 -3.00033 
0.56375 0.29497 -0.92936 0.72270 11.3428 -3.00033 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.56375 13.2624 -2.56441 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.56375 13.2624 -2.56441 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.47270 -0.84770 0.72270 15.0007 -4.20911 
0.72270 0.29497 -1.00883 0.72270 13.1569 -2.61015 
0.72270 0.47270 -0.84770 0.72270 15.0007 -4.20911 
