1.85399 1.85399 0.00000 1.25000 -1.55200 1.25000 1.55200 1.25000 1.25000 328.51 -9.99081 
1.76293 1.76293 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 312.335 -10.3017 
1.80664 1.80664 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 320.07 -10.2939 
1.76423 1.76423 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 312.558 -10.3007 
1.84245 1.84245 0.00000 1.25000 -1.54623 1.25000 1.54623 1.25000 1.25000 326.48 -9.99003 
1.95732 1.74612 0.10560 1.25000 -1.39246 1.25000 1.60366 1.25000 1.25000 346.755 -8.91501 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.95836 1.84980 0.05428 1.25000 -1.49562 1.25000 1.60418 1.25000 1.25000 346.932 -9.43919 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.73166 1.73166 0.00000 1.25000 -1.49083 1.25000 1.49083 1.25000 1.25000 306.852 -9.98972 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.72953 1.72953 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 306.416 -10.307 
1.85357 1.85357 0.00000 1.25000 -1.55178 1.25000 1.55178 1.25000 1.25000 328.439 -9.99081 
1.71949 1.71949 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 305.534 -10.2774 
2.03487 1.78527 0.12480 1.25000 -1.39284 1.25000 1.64244 1.25000 1.25000 360.493 -8.76709 
1.87516 1.87516 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 333.19 -10.2538 
1.92734 1.75462 0.08636 1.25000 -1.41595 1.25000 1.58867 1.25000 1.25000 341.43 -9.09797 
1.70241 1.63799 0.03221 1.25000 -1.41178 1.25000 1.47621 1.25000 1.25000 301.593 -9.61372 
1.76031 1.76031 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 311.873 -10.3018 
1.85644 1.85644 0.00000 1.25000 -1.55322 1.25000 1.55322 1.25000 1.25000 328.934 -9.99084 
2.20000 2.00000 0.10000 1.25000 -1.52500 1.25000 1.72500 1.25000 1.25000 389.743 -9.08453 
1.74721 1.74721 0.00000 1.25000 -1.49861 1.25000 1.49861 1.25000 1.25000 309.591 -9.99056 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.83245 1.83245 0.00000 1.25000 -1.54123 1.25000 1.54123 1.25000 1.25000 324.707 -9.99002 
1.80057 1.80057 0.00000 1.25000 -1.52528 1.25000 1.52528 1.25000 1.25000 319.05 -9.9907 
1.92242 1.76975 0.07634 1.25000 -1.43354 1.25000 1.58621 1.25000 1.25000 340.533 -9.19931 
1.70892 1.70892 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 302.762 -10.3089 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.81405 1.81405 0.00000 1.25000 -1.53203 1.25000 1.53203 1.25000 1.25000 321.448 -9.98997 
1.83805 1.83199 0.00303 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 325.231 -10.2693 
1.83465 1.83465 0.00000 1.25000 -1.54233 1.25000 1.54233 1.25000 1.25000 325.098 -9.99002 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.98653 1.98653 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 351.948 -10.269 
1.73493 1.73493 0.00000 1.25000 -1.49246 1.25000 1.49246 1.25000 1.25000 307.415 -9.99104 
1.79369 1.68763 0.05303 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 302.449 -10.1935 
1.77725 1.77725 0.00000 1.25000 -1.51363 1.25000 1.51363 1.25000 1.25000 314.93 -9.98984 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.72918 1.72918 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 307.254 -10.2766 
2.02235 1.90735 0.05750 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 341.527 -10.1693 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.89589 1.73680 0.07955 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 311.457 -10.1758 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.75083 1.75083 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 311.08 -10.2736 
1.25000 1.25000 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 221.438 -10.4228 
1.78568 1.78568 0.00000 1.25000 -1.51784 1.25000 1.51784 1.25000 1.25000 316.418 -9.98986 
1.75618 1.75618 0.00000 1.25000 -1.50309 1.25000 1.50309 1.25000 1.25000 311.185 -9.99059 
1.25000 1.25000 0.00000 1.25000 -1.25000 1.25000 1.25000 1.25000 1.25000 221.503 -9.98935 
1.79415 1.79415 0.00000 0.00000 0.00000 0.00000 0.00000 1.25000 1.25000 317.873 -10.2958 
