0.43030 0.16000 -0.53558 0.54471 0.96263 9.13632 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.16000 0.16000 -0.41000 0.00000 0.00000 7.35916 
0.16000 0.16000 -0.41000 0.16000 0.41000 7.48543 
0.16000 0.16000 -0.66000 0.00000 0.00000 7.28003 
0.16000 0.16000 -0.66000 0.16000 0.66000 7.32779 
0.16000 0.16000 -0.91000 0.00000 0.00000 7.26142 
0.16000 0.16000 -0.91000 0.16000 0.91000 7.28323 
0.16000 0.16000 -1.41000 0.00000 0.00000 7.24354 
0.16000 0.16000 -1.41000 0.00000 0.00000 7.24622 
0.16000 0.16000 -1.41000 0.16000 1.41000 7.25391 
0.32000 0.00000 0.00000 0.00000 0.00000 8.20004 
0.32000 0.32000 -0.57000 0.00000 0.00000 8.46728 
0.32000 0.32000 -0.57000 0.32000 0.57000 8.72966 
0.32000 0.32000 -0.82000 0.00000 0.00000 8.31018 
0.32000 0.32000 -0.82000 0.32000 0.82000 8.42023 
0.32000 0.32000 -1.07000 0.00000 0.00000 8.26058 
0.32000 0.32000 -1.07000 0.32000 1.07000 8.31967 
0.32000 0.32000 -1.57000 0.00000 0.00000 8.22362 
0.32000 0.32000 -1.57000 0.00000 0.00000 8.22443 
0.32000 0.32000 -1.57000 0.32000 1.57000 8.23957 
0.48000 0.00000 0.00000 0.00000 0.00000 9.04407 
0.48000 0.48000 -0.73000 0.00000 0.00000 9.44803 
0.48000 0.48000 -0.73000 0.48000 0.73000 9.85165 
0.48000 0.48000 -0.98000 0.00000 0.00000 9.22178 
0.48000 0.48000 -0.98000 0.48000 0.98000 9.4007 
0.48000 0.48000 -1.23000 0.00000 0.00000 9.1407 
0.48000 0.48000 -1.23000 0.48000 1.23000 9.23641 
0.48000 0.48000 -1.73000 0.00000 0.00000 9.07909 
0.48000 0.48000 -1.73000 0.00000 0.00000 9.07948 
0.48000 0.48000 -1.73000 0.48000 1.73000 9.11937 
0.64000 0.00000 0.00000 0.00000 0.00000 9.81707 
0.64000 0.64000 -0.89000 0.00000 0.00000 10.358 
0.64000 0.64000 -0.89000 0.64000 0.89000 10.8967 
0.64000 0.64000 -1.14000 0.00000 0.00000 10.0685 
0.64000 0.64000 -1.14000 0.64000 1.14000 10.3163 
0.64000 0.64000 -1.39000 0.00000 0.00000 9.95426 
0.64000 0.64000 -1.39000 0.64000 1.39000 10.098 
0.64000 0.64000 -1.89000 0.00000 0.00000 9.86984 
0.64000 0.64000 -1.89000 0.00000 0.00000 9.87241 
0.64000 0.64000 -1.89000 0.64000 1.89000 9.92441 
0.80000 0.00000 0.00000 0.00000 0.00000 10.5508 
0.80000 0.80000 -1.05000 0.00000 0.00000 11.2237 
0.80000 0.80000 -1.05000 0.80000 1.05000 11.8899 
0.80000 0.80000 -1.30000 0.00000 0.00000 10.8653 
0.80000 0.80000 -1.30000 0.80000 1.30000 11.1853 
0.80000 0.80000 -1.55000 0.00000 0.00000 10.7313 
0.80000 0.80000 -1.55000 0.80000 1.55000 10.9061 
0.80000 0.80000 -2.05000 0.00000 0.00000 10.6264 
0.80000 0.80000 -2.05000 0.00000 0.00000 10.6261 
0.80000 0.80000 -2.05000 0.80000 2.05000 10.6915 
0.96000 0.00000 0.00000 0.00000 0.00000 11.254 
0.96000 0.96000 -1.21000 0.00000 0.00000 12.0514 
0.96000 0.96000 -1.21000 0.96000 1.21000 12.8377 
0.96000 0.96000 -1.46000 0.00000 0.00000 11.641 
0.96000 0.96000 -1.46000 0.96000 1.46000 12.0231 
0.96000 0.96000 -1.71000 0.00000 0.00000 11.4769 
0.96000 0.96000 -1.71000 0.96000 1.71000 11.6926 
0.96000 0.96000 -2.21000 0.00000 0.00000 11.3469 
0.96000 0.96000 -2.21000 0.00000 0.00000 11.3469 
0.96000 0.96000 -2.21000 0.96000 2.21000 11.4347 
1.12000 0.00000 0.00000 0.00000 0.00000 11.9394 
0.16000 0.60000 -0.63502 0.16000 0.41656 7.85062 
0.32136 0.00000 0.00000 0.00000 0.00000 8.20804 
0.35413 0.75866 -0.80263 0.16000 0.58973 9.12164 
0.40705 0.87610 -1.15641 0.44577 1.07155 9.10376 
0.91014 0.22719 -1.17176 0.16000 1.10407 11.1404 
0.62099 0.68391 -1.28729 0.23900 1.32794 9.95277 
0.28642 0.44351 -1.09085 0.00000 0.00000 8.10022 
0.39720 0.75686 -1.05169 1.22644 1.11809 9.71247 
0.17126 0.21494 -0.48681 0.16000 1.49003 7.46199 
0.50839 0.74638 -0.96443 0.73537 1.01984 10.0199 
0.33282 0.59222 -0.70176 0.33669 0.57226 9.09492 
1.12750 0.16000 -0.90097 0.00000 0.00000 12.0967 
0.45533 0.40098 -1.75256 0.00000 0.00000 8.94448 
0.13860 0.16000 -0.41823 0.00000 0.00000 7.20684 
0.31818 1.23440 -1.08236 0.54298 1.12524 9.09394 
0.31839 0.33495 -1.17223 0.00000 0.00000 8.24371 
0.16000 0.16000 -0.39975 0.40568 0.71094 7.54341 
0.32874 0.70193 -0.84547 0.51309 1.32949 8.7575 
0.16000 0.16000 -0.52305 0.00000 0.00000 7.31066 
0.15363 0.83327 -0.76445 0.00000 0.00000 7.80953 
0.16000 0.16000 -0.40080 0.00000 0.00000 7.36534 
0.23338 0.59733 -0.90590 0.00000 0.00000 7.9226 
0.31638 0.64256 -0.84070 0.20495 0.53265 8.68567 
0.28802 1.19171 -1.19416 0.69473 0.78128 9.00517 
0.59371 0.88743 -1.56316 0.36960 0.97398 9.9084 
0.16000 0.27067 -0.55949 0.00000 0.00000 7.38296 
0.38183 0.00000 0.00000 0.00000 0.00000 8.53504 
0.14478 0.27947 -0.47388 0.50263 0.62708 7.68559 
0.16000 0.47650 -1.03187 0.83844 0.83497 7.81722 
0.16000 0.59345 -0.73206 0.43596 0.86884 7.68543 
0.79477 0.30871 -0.79962 0.51582 0.96186 11.124 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.26541 0.00000 0.00000 0.00000 0.00000 7.89156 
0.38612 0.27742 -0.94019 0.00000 0.00000 8.63144 
0.39716 0.78900 -1.08218 0.00000 0.00000 8.92636 
0.16000 0.27333 -1.35601 0.16000 0.47829 7.34717 
0.96583 0.16000 -0.82413 0.00000 0.00000 11.4037 
0.42366 0.61801 -0.97698 0.46905 0.68389 9.43666 
0.27695 0.60683 -0.73163 0.00000 0.00000 8.39991 
0.34553 0.19420 -1.08895 0.45436 0.78037 8.60577 
0.20965 0.55327 -0.63775 0.00000 0.00000 8.01269 
1.09099 0.00000 0.00000 0.00000 0.00000 11.8168 
0.19356 1.10573 -1.10227 0.73561 0.70217 8.53421 
0.31810 0.44132 -0.64550 0.44912 0.75929 8.7811 
0.79976 0.00000 0.00000 0.00000 0.00000 10.5499 
0.38874 0.19355 -0.57864 0.68066 0.91070 9.07613 
0.18491 0.50134 -0.95971 0.53405 0.73527 7.80387 
0.13303 0.38693 -0.62482 0.68153 1.07224 7.40055 
0.37853 0.26670 -0.75626 0.00000 0.00000 8.62959 
0.21964 0.77641 -0.78118 0.24607 0.68288 8.27622 
0.60477 0.40172 -0.82816 0.32562 0.70508 10.1743 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.16000 0.16000 -0.43146 0.00000 0.00000 7.34484 
0.16000 0.90614 -0.89332 0.22893 0.68323 7.78566 
0.52388 0.00000 0.00000 0.00000 0.00000 9.25839 
0.16000 0.56266 -0.61119 0.38758 0.60428 7.94191 
0.16000 0.30152 -0.47122 0.00000 0.00000 7.50083 
0.38530 0.93431 -0.96120 0.28617 0.65357 9.36927 
0.25151 1.23440 -1.09454 0.00000 0.00000 8.48098 
0.60707 0.90699 -1.58343 0.36770 0.95486 9.97557 
0.25988 0.70918 -0.75280 0.16000 0.52481 8.50264 
0.15549 0.00000 0.00000 0.00000 0.00000 7.2077 
0.16000 0.49824 -0.56749 0.00000 0.00000 7.67835 
0.23129 0.40973 -1.64491 0.86670 1.10246 7.98176 
0.51311 0.00000 0.00000 0.00000 0.00000 9.20833 
0.65683 0.16000 -0.86113 0.86804 1.02154 10.6581 
0.32281 1.18892 -1.00308 0.16000 1.56581 9.17853 
0.59918 0.16000 -0.72657 0.00000 0.00000 9.70402 
0.29907 0.00000 0.00000 0.00000 0.00000 8.08412 
0.36129 0.65207 -1.83108 0.23358 0.62261 8.6051 
0.79829 0.72318 -1.17159 0.52097 1.72907 10.9698 
0.73450 0.49012 -1.03377 0.16000 1.77165 10.4985 
0.47948 0.16000 -0.81916 0.00000 0.00000 9.09081 
0.25034 1.07379 -0.89971 0.53394 0.72639 9.02902 
0.16000 0.16000 -0.49984 0.56946 0.60223 7.82157 
0.16000 1.02958 -1.00777 0.16000 0.72931 7.72631 
0.34437 0.75209 -0.79074 0.00000 0.00000 8.98598 
0.16000 0.75304 -0.78177 0.24370 0.75618 7.75632 
0.34623 0.21197 -0.81950 0.16000 0.59431 8.49026 
0.38695 0.66319 -0.76348 0.56526 1.08790 9.3142 
0.51472 0.78598 -1.02498 0.26024 0.68991 9.81174 
0.16000 0.16000 -0.61725 0.22877 0.89268 7.33053 
0.20573 0.41237 -0.65544 0.74688 0.74573 8.33771 
0.99709 0.57681 -1.04242 0.00000 0.00000 11.8901 
0.16000 0.62693 -0.76437 0.89197 1.39439 7.68768 
0.30325 0.00000 0.00000 0.00000 0.00000 8.10553 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.29345 0.19924 -0.61634 0.47234 0.71534 8.44422 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.36607 0.79689 -1.08477 0.67930 0.78039 9.30424 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.27221 0.71421 -0.74679 0.79900 0.97579 8.8671 
0.40463 0.16996 -0.56896 0.20307 0.58664 8.90571 
0.50360 0.29137 -0.99705 0.53480 1.84360 9.27475 
0.19876 0.37299 -0.63558 0.80159 0.75092 8.35405 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.19416 0.46452 -0.82572 0.00000 0.00000 7.61949 
0.49664 0.00000 0.00000 0.00000 0.00000 9.12666 
0.66746 0.35744 -1.83685 0.72114 1.08969 10.3498 
0.55941 0.43231 -1.03223 0.23539 0.93845 9.65336 
0.22622 0.16000 -0.65368 0.00000 0.00000 7.71436 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.61629 0.34109 -0.71635 0.28639 0.69937 10.2294 
0.17233 0.00000 0.00000 0.00000 0.00000 7.31893 
0.30457 0.16000 -0.47470 0.00000 0.00000 8.24515 
0.55734 0.00000 0.00000 0.00000 0.00000 9.42115 
0.44455 0.40272 -0.75188 0.16000 1.57137 9.12313 
0.16000 0.38052 -0.55437 0.31612 0.49717 7.76473 
0.73269 0.00000 0.00000 0.00000 0.00000 10.2455 
0.31534 1.23440 -1.16540 0.00000 0.00000 8.7784 
0.29135 0.16000 -0.48343 0.00000 0.00000 8.16414 
0.57830 0.00000 0.00000 0.00000 0.00000 9.52422 
0.31047 0.00000 0.00000 0.00000 0.00000 8.14584 
0.18490 0.44619 -0.58291 0.35491 0.57374 7.98399 
0.16000 0.46401 -0.60532 0.16000 0.42005 7.67947 
0.28335 0.16000 -0.50233 0.51878 0.65287 8.53704 
0.33971 0.71835 -0.88156 0.89679 0.85623 9.50486 
0.16000 0.42888 -0.53353 0.24167 0.57223 7.73354 
0.77275 0.00000 0.00000 0.00000 0.00000 10.4275 
0.16265 0.00000 0.00000 0.00000 0.00000 7.25608 
1.11488 0.16000 -0.88630 0.37102 1.34399 12.1535 
0.30955 0.16000 -0.90269 0.58812 0.95827 8.38245 
0.40090 0.00000 0.00000 0.00000 0.00000 8.63597 
0.27137 0.16000 -0.48139 0.42748 0.70326 8.28181 
0.89599 0.00000 0.00000 0.00000 0.00000 10.9746 
0.15489 0.00000 0.00000 0.00000 0.00000 7.20364 
0.16000 1.23440 -1.03733 0.00000 0.00000 7.90371 
0.38895 0.71533 -1.12312 0.00000 0.00000 8.79846 
0.25102 0.66233 -0.71103 0.00000 0.00000 8.35923 
0.16000 0.42482 -0.74454 0.40301 1.05965 7.46849 
0.90886 0.30151 -0.95657 0.00000 0.00000 11.2027 
1.12750 0.00000 0.00000 0.00000 0.00000 11.9717 
0.73479 0.35169 -0.86994 1.13103 1.36233 11.0019 
0.61017 0.39182 -0.97980 0.47828 1.29784 9.92835 
0.20443 0.00000 0.00000 0.00000 0.00000 7.52635 
0.36747 0.70734 -0.85111 0.58700 0.88797 9.20986 
0.39279 0.31555 -0.59406 1.12190 1.05243 9.63014 
0.16000 1.19949 -1.05140 1.23440 1.01215 8.54462 
0.16000 0.37382 -0.50559 0.64376 0.90002 7.79251 
0.28207 0.00000 0.00000 0.00000 0.00000 7.98714 
0.38662 0.55466 -0.77046 0.92949 0.90453 9.72557 
0.16000 0.16000 -1.04835 0.00000 0.00000 7.25573 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.16000 0.85885 -0.75968 0.16753 0.65864 7.97682 
0.16000 0.65947 -0.98035 0.41550 0.59609 7.69618 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.46328 0.16000 -0.60395 0.00000 0.00000 9.05814 
0.16000 0.64039 -0.65003 0.00000 0.00000 7.76713 
0.30835 0.26450 -0.56367 0.00000 0.00000 8.33105 
1.12750 0.29988 -0.95324 0.36681 1.27928 12.363 
0.27507 0.88573 -0.96805 0.16000 0.61366 8.45958 
0.25128 0.39746 -0.59133 0.19977 1.54992 8.13327 
0.17931 0.59930 -1.33316 0.16901 0.68813 7.48443 
0.91117 0.77882 -1.70678 0.00000 0.00000 11.1857 
0.69561 0.23196 -0.97516 0.16000 0.67411 10.2716 
0.30311 0.58107 -1.00605 0.35782 1.62333 8.3078 
0.52413 0.60174 -0.80478 0.59180 0.92225 10.121 
0.18609 0.00000 0.00000 0.00000 0.00000 7.40812 
0.16000 1.23440 -0.94694 0.00000 0.00000 8.17596 
0.16000 1.13595 -0.99447 1.20294 0.92281 8.78435 
0.12210 0.33463 -0.54708 1.23440 0.91755 8.13753 
0.20832 0.72858 -0.80704 0.38419 0.67364 8.17795 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.50703 0.16000 -1.52195 0.00000 0.00000 9.18429 
0.44324 0.36757 -0.67121 1.15378 1.19574 9.71791 
0.71074 0.17263 -0.76945 0.54145 0.86403 10.7196 
0.31786 0.21230 -0.50884 0.49319 0.90143 8.54586 
0.20306 0.50398 -0.70977 0.00000 0.00000 7.79442 
0.16000 0.30941 -0.58873 0.00000 0.00000 7.40337 
0.54989 0.63476 -0.83869 0.00000 0.00000 9.9323 
0.96425 0.00000 0.00000 0.00000 0.00000 11.2721 
0.26108 0.59040 -1.12284 0.54490 0.64211 8.48154 
0.39049 0.00000 0.00000 0.00000 0.00000 8.58054 
0.16284 0.00000 0.00000 0.00000 0.00000 7.25741 
0.25104 1.23440 -1.10880 0.16000 0.44409 8.57458 
0.83862 0.00000 0.00000 0.00000 0.00000 10.7235 
0.44224 0.16000 -0.56586 0.00000 0.00000 8.96468 
0.24301 0.26078 -0.54615 0.27254 0.55577 8.12495 
0.14616 0.25188 -1.22484 0.44597 0.59473 7.47003 
0.54231 0.54558 -1.30339 0.48889 1.00968 9.64792 
0.17722 0.49482 -0.64251 0.23777 0.44510 7.88407 
0.34006 0.00000 0.00000 0.00000 0.00000 8.30968 
0.16000 0.71478 -0.71146 0.88000 0.75751 8.50629 
0.16000 0.46494 -0.71621 0.00000 0.00000 7.45347 
0.16000 0.16000 -0.52438 0.48997 0.58575 7.70579 
0.21648 0.16000 -0.62347 0.46419 1.04862 7.75197 
1.12750 0.25421 -2.01526 0.00000 0.00000 11.9924 
0.66584 0.00000 0.00000 0.00000 0.00000 9.93798 
0.50629 0.16000 -0.93859 0.93511 2.03711 9.27744 
0.16000 0.38179 -0.51907 0.00000 0.00000 7.56428 
0.13843 0.41575 -0.54855 0.21628 0.42528 7.58151 
0.20692 0.24294 -0.53140 0.00000 0.00000 7.69289 
0.16000 1.03446 -1.26586 0.00000 0.00000 7.46302 
0.35918 0.00000 0.00000 0.00000 0.00000 8.41469 
0.77137 0.57758 -1.34082 1.12641 1.79320 10.7795 
0.63408 0.31045 -1.02951 0.00000 0.00000 9.8878 
0.44622 0.47465 -0.73637 0.67092 1.02997 9.51096 
0.80509 0.16000 -0.82224 0.00000 0.00000 10.6533 
0.13355 1.23440 -0.94012 0.34019 0.54764 8.17295 
0.33888 0.00000 0.00000 0.00000 0.00000 8.30316 
0.16000 0.00000 0.00000 0.00000 0.00000 7.23869 
0.12186 0.16000 -0.70992 0.28041 0.74292 7.08304 
0.46852 0.43617 -0.88134 0.78417 1.26362 9.39458 
0.49304 0.54587 -0.79731 0.52034 1.38511 9.60359 
0.18013 0.47651 -0.56806 0.00000 0.00000 7.79167 
0.29074 0.24580 -0.80844 0.43015 1.03919 8.20656 
0.66962 0.76686 -1.20394 0.74890 0.94681 10.9303 
0.21303 0.76113 -0.73965 0.16000 0.55575 8.27856 
0.16000 0.30444 -0.69609 0.00000 0.00000 7.34564 
0.23708 0.34272 -0.69636 0.80175 0.79183 8.48833 
0.16000 0.20958 -0.56590 0.84269 1.11536 7.54557 
0.35088 0.79073 -0.82478 0.52646 0.76366 9.34986 
0.25031 0.16000 -0.75349 0.00000 0.00000 7.84733 
0.23382 0.35496 -0.55566 0.74541 0.89034 8.35029 
0.26223 1.23440 -1.02004 0.16000 0.72911 8.80667 
0.35019 1.13962 -0.98996 0.58680 0.82731 9.62257 
0.34507 1.01177 -1.36462 0.53801 0.87822 8.81514 
0.56377 0.53866 -0.79073 0.25284 1.09549 9.97933 
0.21119 1.23440 -1.24993 0.68911 0.90249 8.23941 
0.16000 0.57392 -0.62640 0.44663 0.54835 8.08159 
0.22147 0.99801 -0.84745 0.19561 0.45271 8.62977 
0.16000 0.56118 -0.59931 0.21566 0.43177 7.90849 
0.45605 0.87611 -1.08433 0.66867 1.00575 9.63557 
