2.06160 2.00000 -3.44238 2.07622 3.91237 1.55143 3.79100 1.67932 -0.56654 1.56218 8.50389 1.52687 1.49545 2.00000 -2.29024 2.00000 5.61101 251.792 -0.00139908 -0.00231665 -0.00356264 -9.45682 -0.000142135 -0.398278 -0.0457108 -0.000463193 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 396.372 0 0 -9.04969 0 0 -0.936553 0 0 
2.06953 0.00000 0.00000 0.00000 0.00000 1.69969 1.02809 2.00000 -3.09305 0.00000 0.00000 1.54579 -0.22209 2.00000 -3.52852 0.00000 0.00000 194.331 0 0 -8.30416 -0.038295 0 -1.5974 -0.0047868 0 
2.01746 2.00000 -3.44047 0.00000 0.00000 2.00000 2.66104 0.00000 0.00000 0.00000 0.00000 2.00000 0.40620 2.00000 -3.16769 0.00000 0.00000 35.8621 -0.131379 0 -0.251125 0 0 -9.16466 -0.165464 0 
2.01391 0.00000 0.00000 0.00000 0.00000 3.90606 0.00000 0.00000 0.00000 0.00000 0.00000 2.00000 3.46229 1.60815 -0.24556 0.00000 0.00000 396.531 0 0 -9.2109 0 0 -0.00106753 -0.773951 0 
2.07952 0.00000 0.00000 0.00000 0.00000 1.57200 0.21780 0.00000 0.00000 0.00000 0.00000 4.64447 0.00000 0.00000 0.00000 0.00000 0.00000 327.666 0 0 -8.73712 0 0 -1.2597 0 0 
2.00000 0.00000 0.00000 2.00000 3.42887 2.00000 0.98999 0.00000 0.00000 0.00000 0.00000 1.59790 0.60725 2.00000 -2.93860 0.00000 0.00000 214.625 0 -0.00236079 -8.72951 0 0 -1.14424 -0.0549782 0 
2.02299 0.00000 0.00000 0.00000 0.00000 2.00000 3.27454 0.00000 0.00000 0.00000 0.00000 1.68372 0.56434 2.00000 -3.43879 0.00000 0.00000 30.7708 0 0 -0.169751 0 0 -8.9895 -0.285887 0 
2.00000 0.00000 0.00000 0.00000 0.00000 1.80000 0.30406 0.00000 0.00000 0.00000 0.00000 1.80000 0.51354 2.00000 -3.41815 0.00000 0.00000 320.833 0 0 -9.06591 0 0 -0.872609 -0.0197403 0 
2.12038 0.00000 0.00000 2.00000 3.56249 4.17660 0.00000 0.00000 0.00000 0.00000 0.00000 1.57544 0.22086 2.00000 -3.22601 0.00000 0.00000 415.798 0 -0.000207775 -9.23207 0 0 -0.749508 -0.00170352 0 
2.10576 2.00000 -3.58029 2.00000 3.53108 2.00000 0.55673 0.00000 0.00000 0.00000 0.00000 1.66594 -0.09385 0.00000 0.00000 0.00000 0.00000 308.999 -0.0167676 -0.00289167 -8.86709 0 0 -1.08008 0 0 
2.03056 0.00000 0.00000 0.00000 0.00000 2.00000 -2.15656 0.00000 0.00000 0.00000 0.00000 1.59530 0.60855 2.00000 -2.91428 0.00000 0.00000 31.9211 0 0 -1.21673 0 0 -8.21669 -0.0675053 0 
2.09162 0.00000 0.00000 2.00000 3.45229 2.00000 2.13685 1.68058 -1.31029 0.00000 0.00000 3.67751 0.00000 0.00000 0.00000 0.00000 0.00000 153.437 0 -0.00316807 -0.234048 -7.19563 0 -2.56268 0 0 
2.06452 0.00000 0.00000 0.00000 0.00000 1.65881 -0.31596 0.00000 0.00000 0.00000 0.00000 1.63211 -0.34791 0.00000 0.00000 0.00000 0.00000 314.474 0 0 -8.98719 0 0 -0.953149 0 0 
2.03037 2.00000 -3.46954 0.00000 0.00000 1.80000 0.51706 0.00000 0.00000 0.00000 0.00000 2.00000 0.46540 2.00000 -2.98263 0.00000 0.00000 288.925 -0.0095614 0 -8.86352 0 0 -1.06657 -0.0262658 0 
2.03377 2.00000 -3.42320 0.00000 0.00000 1.62084 0.67780 0.00000 0.00000 0.00000 0.00000 1.73855 0.70009 0.00000 0.00000 0.00000 0.00000 239.121 -0.0321338 0 -8.86933 0 0 -1.024 0 0 
2.13494 2.00000 -3.59294 0.00000 0.00000 1.80000 -0.50620 0.00000 0.00000 0.00000 0.00000 1.71601 -0.66684 0.00000 0.00000 0.00000 0.00000 295.787 -0.00144037 0 -9.04846 0 0 -0.871753 0 0 
2.13494 0.00000 0.00000 2.00000 3.59294 1.80000 0.50620 0.00000 0.00000 0.00000 0.00000 1.71601 0.66684 0.00000 0.00000 0.00000 0.00000 295.787 0 -0.00144037 -9.04846 0 0 -0.871753 0 0 
2.04368 0.00000 0.00000 0.00000 0.00000 1.80000 0.32372 2.00000 -3.45653 0.00000 0.00000 1.80000 0.48861 2.00000 -3.14481 0.00000 0.00000 322.277 0 0 -9.04143 -0.00970107 0 -0.894001 -0.0173641 0 
2.04368 0.00000 0.00000 0.00000 0.00000 1.80000 -0.32372 0.00000 0.00000 2.00000 3.45653 1.80000 -0.48861 0.00000 0.00000 2.00000 3.14481 322.277 0 0 -9.04143 0 -0.00970107 -0.894001 0 -0.0173641 
2.00000 0.00000 0.00000 0.00000 0.00000 1.77678 -0.17888 0.00000 0.00000 0.00000 0.00000 2.00000 3.12121 2.00000 -0.52052 0.00000 0.00000 342.278 0 0 -9.07725 0 0 -0.0219191 -0.869572 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -0.18042 0.00000 0.00000 0.00000 0.00000 2.00000 3.48164 1.54373 0.03263 0.00000 0.00000 363.621 0 0 -9.09851 0 0 -0.0112484 -0.859434 0 
