0.43099 0.16000 0.13550 1.09380 -0.49140 1.09380 0.76240 0.43099 0.00000 1.09380 -0.76240 1.09380 0.76240 0.98163 1.09380 29.7525 -1.86331 -4.99827 
0.50329 0.49662 0.00333 0.38582 -0.43789 0.78115 0.64222 0.00000 0.00000 0.12000 -0.62786 0.35706 0.85426 0.37915 0.78115 20.7408 -8.3157 -7.50369 
1.09380 0.16000 -0.00320 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.12000 -0.87951 0.16000 0.96192 0.27521 0.46360 22.2558 -7.44328 0 
0.18529 0.18529 0.00000 0.67123 -0.71200 0.00000 0.00000 0.16000 0.01265 1.09380 -0.61425 1.09380 0.63955 1.08934 1.09380 12.2896 -12.3 -4.48877 
1.09380 0.45299 -0.09258 0.39270 -1.17592 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.49530 1.13038 0.82537 0.83113 30.2978 -8.71934 0 
0.20411 0.16000 0.02206 0.63345 -0.87913 0.44608 0.61418 0.20411 0.00000 0.23550 -0.68015 0.30783 0.53165 1.09380 0.73516 12.9902 -9.86968 -10.6402 
0.15909 0.15909 0.00000 0.30813 -0.54767 0.00000 0.00000 0.15909 0.00000 0.67582 -0.41746 1.09380 0.62644 0.67582 1.09380 10.5011 -13.7168 -5.22141 
1.09380 1.09380 0.00000 0.00000 0.00000 0.00000 0.00000 0.72814 0.18283 0.00000 0.00000 0.00000 0.00000 0.20652 0.18994 67.4131 -6.98808 0 
0.19665 0.19665 0.00000 0.88846 -0.54256 0.79634 0.49650 0.19665 0.00000 0.88846 -0.54256 0.79634 0.49650 0.88846 0.79634 13.5743 -5.02148 -4.99637 
0.73059 0.59735 0.06662 0.00000 0.00000 0.00000 0.00000 0.73059 0.00000 0.00000 0.00000 0.35586 1.00357 0.26223 1.09380 47.9224 -6.69342 -6.88666 
1.09380 0.16000 -0.23469 0.78938 -0.70938 1.09380 0.39221 0.92078 0.08651 0.73020 -0.73898 0.59825 0.84602 0.55718 0.59825 75.5214 -0.735611 -4.2088 
0.24685 0.24685 0.00000 0.50124 -0.37405 0.94337 0.59511 0.24685 0.00000 0.16000 -0.52734 0.00000 0.00000 0.50124 0.94337 16.6256 -5.15765 -9.70211 
0.27065 0.27065 0.00000 0.00000 0.00000 0.00000 0.00000 0.27065 0.00000 0.17136 -0.22101 1.09380 0.68222 0.17136 1.09380 18.3706 -10.5993 0 
0.28145 0.28145 0.00000 0.00000 0.00000 0.00000 0.00000 0.26661 0.00742 1.08435 -0.66806 0.19988 0.24067 1.06951 0.19988 18.9873 -10.5316 -4.8502 
0.36242 0.36242 0.00000 0.16000 -0.55665 0.00000 0.00000 0.16000 0.10121 0.60853 -0.28306 0.93817 0.65030 0.40611 0.93817 24.7055 -8.71315 -2.23419 
0.21622 0.21622 0.00000 0.59509 -0.40566 1.09380 0.65501 0.00000 0.00000 0.17336 -0.54602 0.64728 0.87827 0.59509 1.09380 9.03374 -8.29899 -25.4289 
1.09380 0.91748 0.08816 0.12000 -0.88759 0.00000 0.00000 0.60070 0.24655 0.78123 -0.44441 1.09380 1.09380 0.28813 1.09380 72.5959 -5.78436 -2.85589 
0.28131 0.28131 0.00000 0.23164 -0.61922 0.13783 0.56382 0.28131 0.00000 0.16000 -0.59594 0.00000 0.00000 0.63025 0.44614 18.6706 -9.08744 -9.33783 
0.26759 0.26759 0.00000 0.12000 -0.62753 0.00000 0.00000 0.00000 0.00000 0.12000 -0.65415 0.79610 0.82954 0.47727 1.09380 10.917 -17.3639 0 
0.30694 0.16000 0.07347 0.49411 -0.25359 0.46670 0.38682 0.30694 0.00000 0.34717 -0.32706 0.46670 0.38682 0.34717 0.46670 21.182 -2.63234 -5.004 
0.29150 0.16000 0.06575 1.03587 -0.53219 0.64766 0.46958 0.00000 0.00000 0.26383 -0.60934 0.27140 0.65771 0.90437 0.64766 12.214 -4.54371 -31.4533 
1.09380 1.09380 0.00000 0.00000 0.00000 0.00000 0.00000 0.16000 0.14269 1.09380 -0.48421 0.52299 0.48419 1.09380 0.19878 75.2023 -6.47209 0 
0.52245 0.16000 -0.10293 0.22932 -0.29759 1.09380 0.52397 0.50711 0.00767 0.00000 0.00000 0.40993 0.87313 0.15103 1.09380 35.4758 -1.58042 -6.97806 
