0.41992 0.16000 -0.52934 0.39585 0.79762 30.3525 -1.21957 -0.636002 -6.93112 
0.16000 0.00000 0.00000 0.00000 0.00000 18.4408 0 0 -8.22155 
0.16000 0.16000 -0.41000 0.00000 0.00000 19.3505 -1.7587 0 -6.85625 
0.16000 0.16000 -0.41000 0.16000 0.41000 20.2381 -1.66378 -1.66505 -5.6373 
0.16000 0.16000 -0.66000 0.00000 0.00000 18.5682 -0.619156 0 -7.74914 
0.16000 0.16000 -0.66000 0.16000 0.66000 18.6606 -0.614072 -0.614128 -7.2933 
0.16000 0.16000 -0.91000 0.00000 0.00000 18.4606 -0.248857 0 -8.03658 
0.16000 0.16000 -0.91000 0.16000 0.91000 18.502 -0.24814 -0.248043 -7.84219 
0.32000 0.00000 0.00000 0.00000 0.00000 24.9626 0 0 -8.32355 
0.32000 0.32000 -0.57000 0.00000 0.00000 25.9184 -1.37661 0 -7.25567 
0.32000 0.32000 -0.57000 0.32000 0.57000 26.8722 -1.32148 -1.32148 -6.27129 
0.32000 0.32000 -0.82000 0.00000 0.00000 25.0917 -0.491728 0 -7.95473 
0.32000 0.32000 -0.82000 0.32000 0.82000 25.2139 -0.488823 -0.489093 -7.59272 
0.32000 0.32000 -1.07000 0.00000 0.00000 24.9833 -0.199331 0 -8.17605 
0.32000 0.32000 -1.07000 0.32000 1.07000 24.9999 -0.199058 -0.199063 -8.03436 
0.48000 0.00000 0.00000 0.00000 0.00000 31.4088 0 0 -8.38588 
0.48000 0.48000 -0.73000 0.00000 0.00000 32.3825 -1.12524 0 -7.51687 
0.48000 0.48000 -0.73000 0.48000 0.73000 33.3384 -1.0889 -1.08892 -6.7018 
0.48000 0.48000 -0.98000 0.00000 0.00000 31.5298 -0.403239 0 -8.08921 
0.48000 0.48000 -0.98000 0.48000 0.98000 31.6534 -0.400675 -0.400583 -7.78618 
0.48000 0.45318 -1.21659 0.00000 0.00000 31.4302 -0.163844 0 -8.26699 
0.48000 0.45318 -1.21659 0.45318 1.21659 31.4407 -0.163608 -0.16363 -8.15225 
0.64000 0.00000 0.00000 0.00000 0.00000 37.8136 0 0 -8.43293 
0.64000 0.64000 -0.89000 0.00000 0.00000 38.7946 -0.946958 0 -7.69842 
0.64000 0.64000 -0.89000 0.64000 0.89000 39.784 -0.921813 -0.921804 -7.00214 
0.64000 0.64000 -1.14000 0.00000 0.00000 37.9342 -0.339477 0 -8.18083 
0.64000 0.64000 -1.14000 0.64000 1.14000 38.0616 -0.337744 -0.337746 -7.93025 
0.64000 0.45318 -1.29659 0.00000 0.00000 37.8326 -0.136974 0 -8.33236 
0.64000 0.45318 -1.29659 0.45318 1.29659 37.8487 -0.137006 -0.137005 -8.23209 
0.80000 0.00000 0.00000 0.00000 0.00000 44.1909 0 0 -8.46646 
0.80000 0.80000 -1.05000 0.00000 0.00000 45.1884 -0.816793 0 -7.8327 
0.80000 0.80000 -1.05000 0.80000 1.05000 46.1807 -0.797938 -0.797933 -7.22265 
0.80000 0.70318 -1.25159 0.00000 0.00000 44.3315 -0.291704 0 -8.24634 
0.80000 0.70318 -1.25159 0.70318 1.25159 44.4561 -0.290724 -0.29072 -8.03323 
0.80000 0.45318 -1.37659 0.00000 0.00000 44.2151 -0.117449 0 -8.38012 
0.80000 0.45318 -1.37659 0.45318 1.37659 44.2406 -0.117672 -0.11768 -8.29264 
0.96000 0.00000 0.00000 0.00000 0.00000 50.5709 0 0 -8.49393 
0.96000 0.95318 -1.20659 0.00000 0.00000 51.5724 -0.717443 0 -7.93392 
0.96000 0.95318 -1.20659 0.95318 1.20659 52.5732 -0.702892 -0.702895 -7.39728 
0.96000 0.70318 -1.33159 0.00000 0.00000 50.7036 -0.255206 0 -8.301 
0.96000 0.70318 -1.33159 0.70318 1.33159 50.8402 -0.254181 -0.254614 -8.10949 
0.96000 0.45318 -1.45659 0.00000 0.00000 50.6032 -0.102995 0 -8.4151 
0.96000 0.45318 -1.45659 0.45318 1.45659 50.6214 -0.102925 -0.102925 -8.33942 
1.09380 0.00000 0.00000 0.00000 0.00000 55.9161 0 0 -8.50804 
0.16000 0.16000 -0.72947 0.28408 0.49240 19.2667 -0.451389 -1.62602 -6.62702 
0.60423 0.48626 -1.03729 0.16000 1.04271 36.5481 -0.359945 -0.183705 -8.01742 
0.30706 0.16000 -0.47992 0.00000 0.00000 25.4276 -1.39175 0 -7.22732 
0.53420 0.19787 -0.75547 0.51172 0.76735 34.9092 -0.541646 -1.07574 -7.15419 
0.16000 0.16000 -0.65879 0.48062 0.74386 18.7524 -0.614157 -0.862961 -7.11255 
0.18771 0.21793 -0.64256 0.00000 0.00000 19.7596 -0.756999 0 -7.67052 
0.29193 0.68201 -0.73911 0.35427 0.56913 25.7476 -1.38086 -1.40711 -6.14734 
0.16000 0.00000 0.00000 0.00000 0.00000 18.4408 0 0 -8.22155 
0.50716 0.16000 -0.85364 0.00000 0.00000 32.6065 -0.344049 0 -8.13914 
0.50716 0.00000 0.00000 0.16000 0.85364 32.6065 0 -0.344049 -8.13914 
0.20232 0.84380 -0.80448 0.39472 0.82889 20.9836 -1.46029 -0.512013 -6.74598 
0.16000 0.16000 -0.39894 0.32499 0.48641 20.4062 -1.74746 -1.74654 -5.50683 
0.18101 0.35213 -0.52193 0.17284 0.44936 20.9147 -1.62004 -1.45081 -5.86167 
0.16000 0.16000 -0.47793 0.00000 0.00000 18.9226 -1.29628 0 -7.2271 
0.16000 0.16000 -0.39962 0.00000 0.00000 19.4387 -1.84634 0 -6.78637 
0.36368 0.16000 -0.61815 0.33263 0.60923 27.9721 -0.760692 -1.21073 -6.82261 
0.25566 0.25680 -0.57137 0.20060 0.52910 23.4642 -1.09533 -1.1569 -6.55624 
0.23702 0.39365 -1.12487 0.67573 0.98383 21.7144 -0.184879 -0.515239 -7.75442 
0.23702 0.67573 -0.98383 0.39365 1.12487 21.7144 -0.515239 -0.184879 -7.75442 
0.27903 0.16000 -0.62900 0.17458 0.46438 24.6093 -0.680759 -1.50295 -6.60739 
0.26720 0.16000 -0.70439 0.00000 0.00000 22.9476 -0.532471 0 -7.89517 
0.26720 0.00000 0.00000 0.16000 0.70439 22.9476 0 -0.532471 -7.89517 
0.37307 0.00000 0.00000 0.00000 0.00000 27.1034 0 0 -8.34599 
0.19514 0.00000 0.00000 0.00000 0.00000 19.8715 0 0 -8.25217 
0.16000 0.16000 -0.46794 0.00000 0.00000 18.9737 -1.35384 0 -7.1786 
0.16000 0.00000 0.00000 0.00000 0.00000 18.4408 0 0 -8.22155 
0.42664 0.00000 0.00000 0.00000 0.00000 29.2678 0 0 -8.36854 
0.65446 0.34483 -0.81264 0.41473 1.03662 39.075 -0.691354 -0.322847 -7.66182 
0.21419 0.00000 0.00000 0.00000 0.00000 20.6464 0 0 -8.26565 
0.35905 0.44967 -1.15787 0.16000 0.59116 27.0157 -0.185374 -0.880124 -7.53145 
0.46114 0.00000 0.00000 0.00000 0.00000 30.6485 0 0 -8.38124 
0.16000 0.57678 -0.88330 0.00000 0.00000 18.535 -0.618047 0 -7.76093 
0.16000 0.00000 0.00000 0.57678 0.88330 18.535 0 -0.618047 -7.76093 
0.25690 0.16000 -0.49771 0.50666 0.83472 23.2244 -1.22742 -0.636313 -6.86763 
0.25690 0.50666 -0.83472 0.16000 0.49771 23.2244 -0.636313 -1.22742 -6.86763 
0.16000 0.16000 -0.44885 0.00000 0.00000 19.0752 -1.47289 0 -7.08274 
0.14136 0.32495 -0.47788 0.22249 0.45452 19.3346 -1.82409 -1.56265 -5.58623 
0.27596 0.33630 -0.56076 0.58400 0.66897 25.1498 -1.37355 -1.50478 -6.06632 
0.16000 0.24704 -0.44151 0.25151 0.75114 19.5466 -1.87973 -0.49771 -6.38792 
0.12358 0.16000 -0.39804 0.17513 0.41473 18.5121 -1.74187 -1.6674 -5.54452 
0.12358 0.17513 -0.41473 0.16000 0.39804 18.5121 -1.6674 -1.74187 -5.54452 
0.16000 0.51631 -0.65436 0.00000 0.00000 18.9419 -1.35936 0 -7.182 
0.16000 0.00000 0.00000 0.51631 0.65436 18.9419 0 -1.35936 -7.182 
0.45824 0.31572 -0.73615 0.00000 0.00000 30.9397 -0.738216 0 -7.81542 
0.45471 0.27431 -0.65104 0.16478 0.93840 31.1435 -0.966096 -0.23969 -7.4547 
0.13144 0.36246 -0.48491 0.35333 0.48724 19.1949 -1.89726 -1.82995 -5.30753 
0.16000 0.50531 -1.03052 0.16000 0.40537 19.4307 -0.295992 -1.79364 -6.60808 
0.16000 0.16000 -0.40537 0.50531 1.03052 19.4307 -1.79364 -0.295992 -6.60808 
0.38472 0.16000 -1.09528 0.43108 0.64801 28.6547 -0.129602 -1.32522 -7.22364 
0.43620 0.00000 0.00000 0.00000 0.00000 29.6606 0 0 -8.36975 
0.16000 0.16000 -0.63234 0.58356 0.64067 19.3372 -0.651951 -1.6621 -6.44526 
0.39686 0.00000 0.00000 0.00000 0.00000 28.0584 0 0 -8.35677 
0.55319 0.23230 -0.65602 0.30495 0.67482 36.2255 -0.923611 -1.01693 -6.90142 
0.70868 0.12714 -0.65822 0.00000 0.00000 41.6346 -0.884094 0 -7.75423 
0.70868 0.00000 0.00000 0.12714 0.65822 41.6346 0 -0.884094 -7.75423 
1.09380 0.28380 -0.99520 0.16000 1.19118 56.5926 -0.489404 -0.169548 -8.00215 
0.16000 0.40698 -0.62028 0.16000 0.59241 19.0603 -1.2205 -0.780937 -6.69419 
0.16000 0.16000 -0.59241 0.40698 0.62028 19.0603 -0.780937 -1.2205 -6.69419 
0.16000 0.19758 -0.78618 0.16000 0.55956 18.7345 -0.413346 -0.91691 -7.22055 
0.16000 0.16000 -0.44722 0.40883 0.62587 19.4731 -1.44348 -1.16182 -6.22246 
0.43257 0.00000 0.00000 0.00000 0.00000 29.5046 0 0 -8.37181 
0.38887 0.27436 -1.12672 0.00000 0.00000 27.7585 -0.153499 0 -8.24355 
0.67693 0.30381 -0.78501 0.56755 1.00707 40.2522 -0.726202 -0.50006 -7.50449 
0.46369 0.16000 -0.59891 0.00000 0.00000 31.4424 -0.932693 0 -7.65876 
0.45085 0.00000 0.00000 0.00000 0.00000 30.2279 0 0 -8.38045 
0.15430 0.00000 0.00000 0.00000 0.00000 18.2096 0 0 -8.21418 
0.34631 0.00000 0.00000 0.00000 0.00000 26.0395 0 0 -8.33398 
0.16000 0.25294 -0.57661 0.38291 0.71137 18.9438 -1.04632 -0.794975 -6.82539 
0.40038 0.27121 -0.70026 0.30344 0.66643 29.1129 -0.726114 -0.907405 -7.10608 
0.16000 0.00000 0.00000 0.00000 0.00000 18.4408 0 0 -8.22155 
0.48262 0.21926 -0.59467 0.22691 0.72477 32.8894 -1.11484 -0.626066 -7.03983 
0.16000 0.46720 -0.58559 0.65637 0.74813 19.585 -1.59827 -1.17181 -6.09721 
0.16000 0.16000 -0.40827 0.00000 0.00000 19.3585 -1.77339 0 -6.84616 
0.16000 0.00000 0.00000 0.16000 0.40827 19.3585 0 -1.77339 -6.84616 
0.20219 0.00000 0.00000 0.00000 0.00000 20.1574 0 0 -8.25726 
