0.95438 1.40620 -2.58649 1.36947 -0.45723 2.00000 -5.03745 2.00000 3.73901 1.34917 -0.41654 1.32319 -4.32443 1.30973 2.98525 1.00000 269.216 -0.0027849 -4.93014 -0.000688505 -5.11794 -0.000183827 
0.74079 0.40000 -1.97660 2.27761 -0.77841 0.00000 0.00000 1.33925 1.04002 2.27761 -0.77841 0.00000 0.00000 1.40267 1.07173 1.00341 267.125 -1.26158e-08 -4.98802 0 -4.98689 0 
0.55157 0.40000 -1.88199 0.55157 0.00000 0.00000 0.00000 0.00000 0.00000 1.40620 -0.42731 1.40620 0.97889 0.00000 0.00000 1.00030 200.767 -0.0033225 -5.20356 0 -5.04257 0 
0.55144 0.00000 0.00000 2.08826 -0.77841 0.00000 0.00000 1.31200 0.93172 1.40620 -0.43738 0.00000 0.00000 1.40620 0.97882 1.09935 200.884 0 -4.9567 0 -9.87898 0 
0.53419 0.00000 0.00000 2.07101 -0.77841 0.00000 0.00000 1.35225 0.94322 1.34669 -0.97130 0.00000 0.00000 0.00000 0.00000 1.00037 102.765 0 -9.40478 0 -0.460388 0 
0.65926 0.40000 -1.93583 1.84074 -1.56966 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 2.00000 1.73576 1.14870 4.11538 -0.0951306 -6.45544 0 0 0 
1.90575 0.00000 0.00000 1.34365 -0.04543 1.90000 -3.43779 0.00000 0.00000 1.30013 -2.28300 0.00000 0.00000 0.00000 0.00000 1.00000 251.128 0 -9.85064 -0.00641005 -0.0469186 0 
0.62348 0.00000 0.00000 1.12353 -1.67131 0.00000 0.00000 0.00000 0.00000 1.40620 -0.40136 0.00000 0.00000 1.40620 1.01484 1.05842 115.154 0 -0.0398846 0 -9.93554 0 
1.08665 0.40000 -2.14953 1.40620 -0.16977 0.00000 0.00000 1.40620 1.24643 1.98060 -1.76005 0.00000 0.00000 0.00000 0.00000 1.02076 198.897 -2.61112e-05 -9.81248 0 -0.0660464 0 
0.46541 0.40000 -1.83891 0.00000 0.00000 0.00000 0.00000 1.40620 1.21705 0.00000 0.00000 0.00000 0.00000 1.72089 1.81751 1.40620 2.94144 -2.23997 0 0 0 0 
0.82420 0.40000 -2.01830 2.00000 -0.88767 0.00000 0.00000 0.00000 0.00000 0.82420 0.00000 0.00000 0.00000 0.00000 0.00000 1.00000 248.528 -0.00153697 -4.0797 0 0 0 
1.03057 0.40000 -2.12149 1.40620 -0.18781 1.40620 1.21839 0.00000 0.00000 1.40620 -0.18781 0.00000 0.00000 0.00000 0.00000 1.08206 371.023 -7.0899e-05 -4.99896 -5.28785 -5.13103 0 
2.20000 0.00000 0.00000 1.40620 0.38690 0.00000 0.00000 1.40620 1.80310 1.40620 -0.04251 0.00000 0.00000 1.87211 4.39418 1.40620 515.515 0 -4.94001 0 -5.00456 0 
1.37726 0.40000 -2.29483 1.54463 -1.97801 0.00000 0.00000 0.00000 0.00000 1.40620 -0.01447 0.00000 0.00000 0.00000 0.00000 1.40620 248.55 -0.000650478 -0.0525246 0 -10.1404 0 
1.13602 0.00000 0.00000 2.44781 -0.66590 0.00000 0.00000 1.40620 1.27111 1.81358 -1.81257 0.00000 0.00000 0.00000 0.00000 1.01890 207.712 0 -9.8312 0 -0.0402919 0 
1.64292 0.40000 -2.42766 3.17974 -0.77841 0.00000 0.00000 1.29118 1.46705 1.40620 0.11836 1.40620 1.52456 0.00000 0.00000 1.01601 547.335 -0.000307328 -5.37674 0 -3.35574 -3.34224 
0.97809 0.00000 0.00000 2.51491 -0.77841 0.00000 0.00000 1.29441 1.13625 1.40620 -0.42220 0.00000 0.00000 0.00000 0.00000 1.00041 318.882 0 -5.49636 0 -5.72106 0 
1.11387 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.35081 1.50536 1.40620 -0.34125 0.00000 0.00000 0.00000 0.00000 1.00007 171.423 0 0 0 -10.0418 0 
0.54237 0.40000 -1.87738 1.40620 -0.44192 0.00000 0.00000 1.40620 0.97428 2.00000 -0.94493 0.00000 0.00000 0.00000 0.00000 1.00000 163.745 -7.51155e-05 -5.98737 0 -3.98612 0 
0.46695 0.00000 0.00000 2.00377 -0.77841 0.00000 0.00000 1.36734 0.91714 0.46695 0.00000 0.00000 0.00000 0.00000 0.00000 1.00475 170.486 0 -4.99386 0 -10.747 0 
0.69295 0.40000 -1.95268 0.00000 0.00000 0.00000 0.00000 1.66198 1.79621 1.40620 -0.43611 0.00000 0.00000 0.00000 0.00000 1.03378 117.825 -0.0152928 0 0 -10.0497 0 
0.81832 0.00000 0.00000 2.35514 -0.77841 0.00000 0.00000 1.31160 1.06496 1.40620 -0.29394 0.00000 0.00000 0.00000 0.00000 1.07181 295.928 0 -4.9709 0 -5.15943 0 
0.40591 0.40000 -1.80915 1.70315 -0.65862 0.00000 0.00000 1.29590 0.85090 2.00000 -0.80705 0.00000 0.00000 1.40620 0.90605 1.40620 149.458 -0.000278523 -4.94661 0 -15.675 0 
1.05256 0.40000 -2.13248 2.00000 -1.58319 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 1.39359 1.92832 1.40620 7.60148 -0.0471716 -7.60771 0 0 0 
0.58575 0.00000 0.00000 1.33615 -0.85007 0.00000 0.00000 0.00000 0.00000 1.84149 -1.53278 0.00000 0.00000 1.90000 2.82025 1.40620 29.3245 0 -9.82847 0 -0.333883 0 
