0.320000  0.000000  0.000000  0.000000  0.000000  2.397700  1.093800  -1.611080  1.605970  0.000000  0.000000  2.046380  
0.160000  0.000000  0.000000  0.000000  0.000000  0.534700  1.212500  -0.226945  0.676344  0.000000  0.000000  0.797580  
0.340280 0.544640 -0.772260 0.000000 0.000000 1.499300 1.409300 -0.598307 1.162450 1.393710 0.000000 1.580710 
0.340280  0.000000  0.000000  0.544640  0.772260  1.499300  1.409300  -0.598307  1.162450  0.000000  1.393710  1.580710  
0.406440  0.000000  0.000000  0.000000  0.000000  0.539600  0.484800  -0.478124  0.602278  0.000000  0.000000  0.997020  
0.616290  0.263600  -0.677550  0.228070  0.666430  2.621000  1.312500  -1.275060  0.829585  2.538790  2.544830  1.652460  
0.430300  0.160000  -0.534520  0.395850  0.802810  0.526000  1.233000  -0.131750  0.456153  0.607398  0.504397  0.840517  
0.160000  0.322580  -0.513540  0.334400  0.579920  2.704900  1.135300  -0.376924  0.640708  2.246780  1.886100  0.781756  
0.160000 0.160000 -0.422640 0.000000 0.000000 1.069600 1.093800 -0.267524 0.824062 1.055720 0.000000 0.969321 
0.160000  0.000000  0.000000  0.160000  0.422640  1.069600  1.093800  -0.267524  0.824062  0.000000  1.055720  0.969321  
0.319160  0.541370  -0.856510  0.236830  0.516810  3.732800  1.359000  -1.054270  0.810839  2.185430  3.361850  1.168600  
0.160000 0.000000 0.000000 0.282040 0.461170 1.410800 1.208800 -0.357756 0.920923 0.000000 1.463490 1.071780 
0.160000  0.282040  -0.461170  0.000000  0.000000  1.410800  1.208800  -0.357756  0.920923  1.463490  0.000000  1.071780  
0.160000  0.000000  0.000000  0.000000  0.000000  1.047700  1.093800  -0.498108  1.111950  0.000000  0.000000  1.276250  
0.327170 0.582730 -0.777260 0.000000 0.000000 1.122500 1.423200 -0.390056 1.038820 1.109300 0.000000 1.424260 
0.327170  0.000000  0.000000  0.582730  0.777260  1.122500  1.423200  -0.390056  1.038820  0.000000  1.109300  1.424260  
0.160000  0.160000  -1.160000  0.160000  0.410000  2.226600  1.093800  -0.461391  0.894588  0.554314  1.967190  1.049040  
0.640000  0.000000  0.000000  0.000000  0.000000  1.663900  1.093800  -1.604340  1.646830  0.000000  0.000000  2.616170  
0.287520  0.528470  -0.645530  0.540130  0.810330  1.094300  1.444900  -0.131118  0.649225  1.190270  0.869935  0.945822  
0.250910 0.160000 -0.498670 0.000000 0.000000 1.099500 1.093800 -0.376375 0.925950 1.058870 0.000000 1.200770 
0.250910  0.000000  0.000000  0.160000  0.498670  1.099500  1.093800  -0.376375  0.925950  0.000000  1.058870  1.200770  
0.607620  0.484090  -1.139440  0.459610  1.068780  0.474000  1.703100  -0.204504  0.548818  0.386226  0.408520  1.128160  
0.160000  0.000000  0.000000  0.000000  0.000000  3.966300  1.093800  -2.195670  1.470810  0.000000  0.000000  1.659290  
0.482260 0.000000 0.000000 0.160000 0.840160 1.024600 1.494500 -0.562625 1.159730 0.000000 0.767143 1.791320 
0.482260  0.160000  -0.840160  0.000000  0.000000  1.024600  1.494500  -0.562625  1.159730  0.767143  0.000000  1.791320  
0.320000  0.320000  -0.570000  0.320000  0.570000  1.986400  1.093800  -0.460631  0.671228  1.875050  1.868040  1.012310  
0.160000  0.000000  0.000000  0.000000  0.000000  3.524200  1.312500  -1.905810  1.581770  0.000000  0.000000  1.770660  
0.160000  0.000000  0.000000  0.000000  0.000000  2.172300  1.093800  -1.152800  1.419730  0.000000  0.000000  1.604990  
0.430300  0.160000  -0.534520  0.395850  0.802810  1.120700  1.147600  -0.342243  0.721214  1.175990  0.940191  1.229910  
0.152260  0.160000  -0.493600  0.258660  0.450650  3.475200  1.312500  -0.565713  0.661653  2.269630  2.924290  0.791373  
0.406440  0.000000  0.000000  0.000000  0.000000  1.700700  1.093800  -1.253690  1.558670  0.000000  0.000000  2.121790  
0.160000  0.597190  -1.028520  0.229440  0.502130  1.828300  1.453900  -0.216947  0.820029  0.860377  1.472450  0.974595  
0.607620  0.484090  -1.139440  0.459610  1.068780  2.344600  1.703100  -1.184750  1.146540  1.258110  1.370430  2.034270  
0.199710  0.255620  -0.597800  0.254040  0.666790  1.615400  1.147500  -0.210683  0.776939  1.184870  1.051590  0.978367  
0.188270  0.843800  -0.756470  0.429180  0.546790  1.004700  1.550900  -0.014543  0.500858  1.052680  1.041610  0.658392  
0.370680 0.160000 -0.723850 0.000000 0.000000 2.404600 1.312500 -1.225990 1.368190 1.535860 0.000000 1.860360 
0.370680  0.000000  0.000000  0.160000  0.723850  2.404600  1.312500  -1.225990  1.368190  0.000000  1.535860  1.860360  
0.421060  0.000000  0.000000  0.000000  0.000000  3.997200  1.093800  -3.014910  1.706960  0.000000  0.000000  2.307940  
0.473590 0.434760 -0.693130 0.000000 0.000000 1.122700 1.355400 -0.581404 1.048430 1.310120 0.000000 1.648120 
0.473590  0.000000  0.000000  0.434760  0.693130  1.122700  1.355400  -0.581404  1.048430  0.000000  1.310120  1.648120  
0.430300  0.160000  -0.534520  0.395850  0.802810  2.434200  1.312500  -0.858050  0.847754  2.259710  1.708340  1.386690  
0.160000  0.160000  -0.410000  0.160000  0.410000  0.569100  1.093800  -0.022682  0.352384  0.554137  0.554772  0.459264  
