0.43030 0.16000 -0.53353 0.25442 0.65096 0.37227 -0.05745 0.19235 -0.77111 0.20747 0.72384 30.7287 -1.20032 -0.937615 -5.38665 -0.10164 -0.208578 
0.32136 0.21405 -0.60911 0.16000 0.47849 0.19379 0.11892 0.30465 -0.52503 0.36537 0.78852 24.2244 -0.854183 -1.48296 -4.17654 -1.00843 -0.147818 
0.47027 0.22310 -0.70615 0.19363 0.65242 0.22177 -0.47814 0.40092 -1.39343 0.35236 0.53086 22.0717 -0.846604 -1.00482 -2.18812 -0.158902 -2.35905 
0.16000 0.25631 -0.46699 0.24764 0.48048 0.40659 -0.40771 0.16534 -1.14519 0.27968 0.58286 15.9064 -1.90104 -2.16809 -2.53021 -0.0975104 -0.796108 
0.17126 0.16000 -0.72833 0.00000 0.00000 0.46645 0.43398 0.23357 -0.60591 0.17406 1.17778 14.5947 -0.601791 0 -4.03334 -1.35398 -0.162736 
0.19199 0.00000 0.00000 0.00000 0.00000 1.49396 0.00000 0.00000 0.00000 0.20206 -1.18656 20.9499 0 0 -7.28979 0 -0.0281992 
0.19732 0.31614 -0.81943 0.25698 0.65798 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 12.6463 -2.02117 -2.6128 0 0 0 
0.55854 0.00000 0.00000 0.16000 0.62756 0.22129 0.11194 0.27512 -0.64448 0.23717 0.67630 30.8666 0 -1.0316 -4.4351 -1.19882 -0.432955 
0.16000 0.00000 0.00000 0.00000 0.00000 0.36115 -0.28325 0.00000 0.00000 0.00000 0.00000 15.2763 0 0 -5.55616 0 0 
0.16000 0.21989 -0.43044 0.23356 0.43495 0.29691 0.23374 0.34687 -0.54927 0.26886 0.80699 18.1427 -2.13029 -1.77831 -3.31682 -0.624903 -0.104673 
0.27621 0.31204 -0.53306 0.16260 0.67094 0.49892 0.34779 0.00000 0.00000 0.00000 0.00000 20.8665 -2.22757 -0.527565 -4.58049 0 0 
0.42668 0.27112 -0.60381 0.16000 0.53084 0.16792 0.02076 0.22420 -0.61432 0.39499 0.80106 28.1507 -1.2844 -1.44936 -4.19228 -0.465025 -0.299317 
0.35086 0.14689 -0.49669 0.39086 0.63800 0.38518 0.44765 0.00000 0.00000 0.00000 0.00000 20.2503 -2.2924 -1.4893 -3.12023 0 0 
0.59371 0.00000 0.00000 0.00000 0.00000 0.41063 0.08579 0.32687 -0.58185 0.22222 1.12491 35.0566 0 0 -5.53826 -1.33635 -0.206619 
0.33615 0.25137 -0.53519 0.00000 0.00000 1.28842 0.00000 0.00000 0.00000 0.00000 0.00000 28.1614 -1.13189 0 -6.6423 0 0 
0.16000 0.26362 -0.57285 0.12605 0.38098 0.37954 0.22992 0.00000 0.00000 0.29930 -0.83220 18.0147 -1.39719 -1.78303 -4.24529 0 -0.255254 
0.23660 0.35988 -0.53744 0.20516 0.47905 0.49102 -0.50640 0.17962 0.17461 0.00000 0.00000 20.9955 -1.64762 -1.45823 -1.35825 -3.37998 0 
0.19659 0.36167 -0.52087 0.00000 0.00000 0.30436 0.90095 0.54202 -0.13325 0.20050 1.62917 21.3895 -1.49801 0 -0.328229 -5.76401 -0.0168029 
0.16000 0.20020 -0.41762 0.12916 0.57430 0.37633 -0.53454 0.00000 0.00000 0.00000 0.00000 14.3603 -2.77404 -1.69401 -2.17855 0 0 
0.37871 0.16000 -0.54361 0.20932 0.61903 0.24486 -0.65405 0.30655 -1.64677 0.54202 0.18570 28.1842 -1.16895 -0.73086 -0.286274 -0.0137111 -5.58649 
