2.06160 2.00000 -3.28618 2.07622 3.75617 1.55143 2.90451 1.67932 -0.41034 1.56218 6.30006 1.52687 1.46739 2.00000 -2.26142 2.00000 5.57926 334.377 -0.000756614 -0.000566681 -0.00599191 -7.94713 -0.000219158 -1.93203 -0.0347972 -9.68287e-05 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 2.00000 0.00000 0.00000 0.00000 0.00000 0.00000 718.942 0 0 -5.00537 0 0 -4.98891 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 20.8559 0 0 -4.04541 0 0 -3.74061 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 21.647 0 0 -4.08393 0 0 -3.7853 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 23.8117 0 0 -4.25029 0 0 -4.3743 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.00000 0.00000 0.00000 0.00000 0.00000 23.845 0 0 -4.2431 0 0 -4.38232 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 2.80889 1.62777 -0.30702 0.00000 0.00000 1.60936 0.18983 0.00000 0.00000 0.00000 0.00000 569.961 0 0 -0.0130739 -4.83703 0 -5.13031 0 0 
2.08230 0.00000 0.00000 0.00000 0.00000 4.47988 0.00000 0.00000 0.00000 0.00000 0.00000 1.78768 0.35616 0.00000 0.00000 0.00000 0.00000 663.744 0 0 -5.66531 0 0 -4.32305 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 1.80000 0.54684 2.00000 -2.83033 0.00000 0.00000 1.62868 0.29485 0.00000 0.00000 0.00000 0.00000 526.817 0 0 -4.7019 -0.0217394 0 -5.25416 0 0 
2.00000 0.00000 0.00000 2.00000 3.31199 2.00000 0.52569 0.00000 0.00000 0.00000 0.00000 1.80000 0.06503 0.00000 0.00000 0.00000 0.00000 597.271 0 -0.000807708 -4.51722 0 0 -5.46063 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 1.67142 -0.48991 0.00000 0.00000 0.00000 0.00000 2.00000 2.99370 2.00000 -0.58018 0.00000 0.00000 507.472 0 0 -4.85045 0 0 -0.0199213 -5.10287 0 
2.01071 2.00000 -3.25949 0.00000 0.00000 2.00000 2.94703 1.72933 -0.29021 0.00000 0.00000 1.77047 0.60769 0.00000 0.00000 0.00000 0.00000 526.598 -0.00407943 0 -0.00494065 -5.47994 0 -4.48685 0 0 
2.01071 0.00000 0.00000 2.00000 3.25949 2.00000 -2.94703 0.00000 0.00000 1.72933 0.29021 1.77047 -0.60769 0.00000 0.00000 0.00000 0.00000 526.598 0 -0.00407943 -0.00494065 0 -5.47994 -4.48685 0 0 
2.06069 0.00000 0.00000 0.00000 0.00000 2.00000 1.28354 2.00000 -2.53197 0.00000 0.00000 1.69077 0.10671 0.00000 0.00000 0.00000 0.00000 451.349 0 0 -3.13163 -0.0401473 0 -6.80812 0 0 
2.03898 2.00000 -3.33296 0.00000 0.00000 3.31146 0.00000 0.00000 0.00000 0.00000 0.00000 1.68850 0.13773 0.00000 0.00000 0.00000 0.00000 676.164 -0.000690127 0 -5.45764 0 0 -4.53358 0 0 
2.03898 0.00000 0.00000 2.00000 3.33296 3.31146 -0.00000 0.00000 0.00000 0.00000 0.00000 1.68850 -0.13773 0.00000 0.00000 0.00000 0.00000 676.164 0 -0.000690127 -5.45764 0 0 -4.53358 0 0 
2.02542 0.00000 0.00000 0.00000 0.00000 1.58050 -0.22763 0.00000 0.00000 0.00000 0.00000 1.57034 -0.13449 0.00000 0.00000 0.00000 0.00000 575.86 0 0 -4.98913 0 0 -4.97452 0 0 
2.00000 0.00000 0.00000 0.00000 0.00000 2.00000 -0.26647 0.00000 0.00000 0.00000 0.00000 2.00000 0.39929 0.00000 0.00000 0.00000 0.00000 609.274 0 0 -5.18816 0 0 -4.79665 0 0 
2.02315 0.00000 0.00000 0.00000 0.00000 2.00000 3.13554 1.65477 -0.53293 0.00000 0.00000 1.60529 0.44735 2.00000 -3.00059 0.00000 0.00000 493.31 0 0 -0.00763612 -4.87482 0 -5.08929 -0.00434742 0 
2.02315 0.00000 0.00000 0.00000 0.00000 2.00000 -3.13554 0.00000 0.00000 1.65477 0.53293 1.60529 -0.44735 0.00000 0.00000 2.00000 3.00059 493.31 0 0 -0.00763612 0 -4.87482 -5.08929 0 -0.00434742 
2.02726 2.00000 -3.28967 0.00000 0.00000 3.99556 0.00000 0.00000 0.00000 0.00000 0.00000 1.68002 0.87313 2.00000 -2.45708 0.00000 0.00000 549.467 -3.47795e-06 0 -6.66174 0 0 -3.30004 -0.00953293 0 
